# Created at 2018-03-14 14:30:53
# Lowest level starting ID, hostnumber, bandwidth
21,3,100
# NodeID, x_pos, y_pos, degree
29,7
29,16
29,21
30,0
30,2
30,5
30,6
30,7
30,8
30,16
30,18
30,24
30,25
31,0
31,2
31,5
31,7
31,8
31,10
31,12
31,15
31,16
31,17
31,18
31,20
31,24
31,25
31,28
32,0
32,1
32,2
32,3
32,6
32,7
32,12
32,13
32,15
32,16
32,20
32,22
32,24
32,25
32,28
32,30
33,7
33,12
33,13
33,16
33,23
33,24
33,31
34,5
34,15
34,17
34,18
34,24
34,28
35,0
35,6
35,10
35,11
35,14
35,15
35,23
35,28
35,30
35,33
36,4
36,5
36,8
36,10
36,11
36,19
36,23
36,24
36,30
36,33
37,0
37,2
37,5
37,6
37,7
37,10
37,15
37,16
37,20
37,22
37,24
37,25
37,30
37,31
37,32
38,5
38,6
38,7
38,8
38,10
38,12
38,15
38,16
38,18
38,20
38,22
38,24
38,28
38,30
38,31
38,32
39,1
39,14
39,15
39,17
39,19
39,20
39,23
39,28
39,34
39,35
39,36
40,0
40,2
40,3
40,5
40,6
40,7
40,8
40,10
40,12
40,14
40,16
40,20
40,22
40,23
40,24
40,25
40,28
40,30
40,31
40,32
40,37
40,38
41,2
41,5
41,6
41,13
41,14
41,20
41,22
41,23
41,24
41,27
41,29
41,30
41,33
41,34
41,35
41,36
41,38
41,39
42,0
42,1
42,2
42,5
42,7
42,8
42,18
42,19
42,20
42,23
42,24
42,29
42,30
42,31
42,35
42,36
42,37
43,5
43,6
43,8
43,14
43,15
43,16
43,19
43,23
43,24
43,27
43,29
43,31
43,32
43,33
43,34
43,35
43,36
43,41
44,5
44,14
44,21
44,23
44,39
44,40
44,42
45,0
45,2
45,5
45,7
45,8
45,10
45,11
45,15
45,16
45,17
45,18
45,20
45,22
45,24
45,25
45,30
45,31
45,32
45,37
45,38
45,40
45,42
45,43
46,11
46,12
46,13
46,14
46,16
46,19
46,21
46,23
46,27
46,29
46,31
46,32
46,33
46,35
46,36
46,39
46,40
46,41
46,42
46,43
47,5
47,12
47,15
47,20
47,24
47,25
47,27
47,28
47,32
47,39
47,44
48,0
48,1
48,5
48,6
48,7
48,8
48,10
48,12
48,15
48,16
48,18
48,19
48,20
48,24
48,25
48,28
48,30
48,31
48,32
48,34
48,37
48,38
48,40
48,41
48,42
48,45
48,46
49,0
49,5
49,13
49,14
49,17
49,23
49,24
49,29
49,31
49,33
49,34
49,35
49,36
49,38
49,39
49,41
49,42
49,43
49,46
49,47
50,0
50,6
50,8
50,11
50,13
50,14
50,19
50,23
50,24
50,25
50,31
50,33
50,34
50,35
50,36
50,39
50,41
50,42
50,43
50,45
50,46
50,48
51,0
51,5
51,6
51,7
51,8
51,10
51,12
51,15
51,16
51,18
51,20
51,22
51,24
51,25
51,29
51,30
51,31
51,32
51,34
51,36
51,37
51,38
51,40
51,41
51,42
51,43
51,45
51,46
51,47
51,48
51,49
52,0
52,1
52,5
52,7
52,8
52,10
52,12
52,15
52,16
52,18
52,20
52,24
52,25
52,28
52,29
52,30
52,31
52,32
52,35
52,36
52,37
52,38
52,40
52,41
52,42
52,43
52,45
52,46
52,48
53,0
53,4
53,5
53,6
53,7
53,8
53,10
53,11
53,12
53,14
53,15
53,16
53,18
53,20
53,24
53,25
53,28
53,31
53,32
53,33
53,35
53,36
53,38
53,39
53,40
53,42
53,43
53,45
53,46
53,48
53,50
53,51
54,1
54,5
54,7
54,8
54,10
54,11
54,12
54,13
54,14
54,18
54,19
54,23
54,24
54,25
54,29
54,30
54,31
54,32
54,33
54,35
54,36
54,38
54,40
54,41
54,42
54,43
54,45
54,46
54,48
54,49
54,50
54,52
55,0
55,2
55,5
55,6
55,7
55,8
55,10
55,12
55,15
55,16
55,18
55,19
55,20
55,22
55,24
55,25
55,28
55,30
55,31
55,32
55,33
55,35
55,36
55,37
55,38
55,39
55,40
55,41
55,42
55,44
55,45
55,46
55,47
55,48
55,51
55,52
55,53
56,0
56,1
56,8
56,10
56,12
56,13
56,17
56,20
56,23
56,24
56,29
56,30
56,33
56,34
56,35
56,36
56,39
56,40
56,41
56,42
56,43
56,45
56,46
56,49
56,50
56,53
56,54
57,5
57,7
57,8
57,10
57,12
57,13
57,14
57,15
57,17
57,19
57,22
57,24
57,27
57,29
57,30
57,33
57,34
57,35
57,38
57,39
57,41
57,42
57,43
57,45
57,46
57,49
57,50
57,52
57,54
57,55
58,0
58,1
58,2
58,5
58,7
58,8
58,10
58,11
58,12
58,14
58,15
58,16
58,18
58,19
58,20
58,23
58,24
58,25
58,28
58,29
58,31
58,32
58,33
58,35
58,36
58,38
58,41
58,42
58,43
58,45
58,46
58,48
58,51
58,52
58,53
58,54
58,55
58,56
59,5
59,7
59,15
59,17
59,19
59,23
59,27
59,28
59,31
59,32
59,33
59,34
59,35
59,39
59,41
59,43
59,45
59,46
59,49
59,50
59,52
59,53
59,54
59,56
59,57
60,1
60,2
60,5
60,7
60,10
60,11
60,12
60,13
60,14
60,16
60,19
60,21
60,23
60,24
60,27
60,28
60,29
60,30
60,31
60,32
60,33
60,34
60,35
60,36
60,39
60,41
60,42
60,43
60,46
60,48
60,49
60,50
60,51
60,52
60,53
60,54
60,55
60,56
60,57
60,58
61,1
61,5
61,7
61,8
61,10
61,12
61,13
61,14
61,15
61,16
61,18
61,19
61,20
61,23
61,24
61,29
61,30
61,31
61,33
61,34
61,35
61,36
61,38
61,39
61,40
61,41
61,42
61,43
61,45
61,46
61,48
61,49
61,50
61,51
61,52
61,53
61,54
61,55
61,56
61,57
61,58
61,59
62,0
62,2
62,3
62,5
62,6
62,7
62,8
62,10
62,12
62,15
62,16
62,18
62,20
62,22
62,23
62,24
62,25
62,28
62,30
62,31
62,32
62,37
62,38
62,40
62,42
62,45
62,48
62,49
62,50
62,51
62,52
62,53
62,54
62,55
62,57
62,59
62,60
63,0
63,2
63,3
63,5
63,6
63,7
63,8
63,10
63,15
63,16
63,18
63,19
63,20
63,22
63,23
63,24
63,25
63,27
63,28
63,29
63,30
63,31
63,32
63,34
63,37
63,38
63,39
63,40
63,41
63,42
63,45
63,48
63,49
63,51
63,52
63,53
63,55
63,58
63,61
64,0
64,1
64,2
64,5
64,6
64,7
64,8
64,10
64,12
64,13
64,14
64,15
64,16
64,18
64,19
64,20
64,22
64,23
64,24
64,25
64,28
64,30
64,31
64,32
64,34
64,35
64,36
64,37
64,38
64,40
64,42
64,43
64,45
64,46
64,48
64,50
64,51
64,52
64,53
64,54
64,55
64,56
64,58
64,60
64,61
64,62
65,0
65,2
65,3
65,4
65,5
65,6
65,7
65,8
65,10
65,12
65,15
65,16
65,18
65,19
65,20
65,22
65,23
65,24
65,25
65,28
65,29
65,30
65,31
65,32
65,34
65,36
65,37
65,38
65,40
65,41
65,42
65,43
65,45
65,46
65,48
65,49
65,50
65,51
65,52
65,53
65,54
65,55
65,57
65,58
65,59
65,61
65,62
65,63
66,0
66,1
66,2
66,3
66,5
66,6
66,7
66,8
66,10
66,12
66,13
66,15
66,16
66,18
66,20
66,22
66,24
66,25
66,28
66,30
66,31
66,32
66,33
66,35
66,37
66,38
66,39
66,40
66,41
66,42
66,45
66,46
66,48
66,51
66,52
66,53
66,54
66,55
66,56
66,57
66,58
66,60
66,61
66,62
66,63
66,64
67,1
67,5
67,7
67,10
67,11
67,12
67,13
67,14
67,15
67,18
67,19
67,23
67,25
67,27
67,28
67,29
67,30
67,31
67,33
67,34
67,35
67,36
67,38
67,39
67,41
67,42
67,43
67,45
67,46
67,48
67,49
67,50
67,52
67,53
67,54
67,55
67,56
67,57
67,58
67,59
67,60
67,61
67,62
67,63
67,64
67,65
68,0
68,1
68,2
68,5
68,6
68,7
68,8
68,10
68,11
68,12
68,13
68,14
68,15
68,16
68,17
68,18
68,19
68,20
68,23
68,24
68,25
68,26
68,27
68,28
68,29
68,31
68,33
68,34
68,35
68,36
68,37
68,38
68,39
68,40
68,41
68,42
68,43
68,45
68,46
68,47
68,48
68,49
68,50
68,51
68,52
68,53
68,54
68,55
68,56
68,57
68,58
68,59
68,60
68,61
68,62
68,63
68,64
68,65
68,66
69,1
69,2
69,5
69,7
69,8
69,10
69,11
69,13
69,14
69,19
69,23
69,24
69,27
69,33
69,34
69,35
69,36
69,38
69,39
69,40
69,41
69,42
69,43
69,46
69,47
69,48
69,49
69,50
69,52
69,53
69,54
69,56
69,57
69,58
69,59
69,60
69,61
69,62
69,63
69,64
69,65
69,66
69,67
70,0
70,1
70,2
70,4
70,5
70,6
70,7
70,8
70,10
70,12
70,14
70,15
70,16
70,18
70,19
70,20
70,22
70,24
70,25
70,28
70,29
70,30
70,31
70,32
70,34
70,35
70,36
70,37
70,38
70,39
70,40
70,41
70,42
70,44
70,45
70,48
70,51
70,52
70,53
70,54
70,55
70,56
70,57
70,58
70,61
70,62
70,63
70,64
70,65
70,66
70,67
70,68
71,0
71,1
71,2
71,5
71,6
71,7
71,8
71,10
71,12
71,15
71,16
71,17
71,18
71,19
71,20
71,22
71,23
71,24
71,25
71,28
71,29
71,30
71,31
71,32
71,33
71,34
71,35
71,36
71,37
71,38
71,39
71,40
71,41
71,42
71,43
71,45
71,46
71,48
71,49
71,50
71,51
71,52
71,53
71,54
71,55
71,56
71,57
71,58
71,59
71,60
71,61
71,62
71,63
71,64
71,65
71,66
71,67
71,68
71,69
72,3
72,5
72,7
72,10
72,11
72,12
72,13
72,14
72,15
72,16
72,18
72,19
72,22
72,23
72,24
72,27
72,28
72,29
72,30
72,31
72,32
72,33
72,34
72,35
72,36
72,38
72,39
72,41
72,42
72,43
72,45
72,46
72,48
72,49
72,50
72,51
72,52
72,53
72,54
72,55
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,64
72,65
72,66
72,67
72,68
72,69
72,70
73,0
73,1
73,5
73,7
73,8
73,11
73,13
73,14
73,15
73,16
73,18
73,19
73,22
73,23
73,24
73,25
73,27
73,29
73,33
73,34
73,35
73,36
73,37
73,38
73,39
73,40
73,41
73,42
73,43
73,45
73,46
73,48
73,49
73,50
73,51
73,52
73,53
73,54
73,55
73,56
73,57
73,58
73,59
73,60
73,61
73,62
73,64
73,65
73,66
73,67
73,68
73,69
73,70
73,71
74,1
74,5
74,7
74,10
74,11
74,13
74,14
74,15
74,17
74,19
74,23
74,24
74,27
74,28
74,29
74,31
74,33
74,34
74,35
74,36
74,37
74,38
74,39
74,41
74,42
74,43
74,45
74,46
74,48
74,49
74,50
74,51
74,52
74,53
74,54
74,55
74,56
74,57
74,58
74,59
74,60
74,61
74,62
74,64
74,65
74,67
74,68
74,69
74,70
74,71
74,72
75,1
75,5
75,7
75,8
75,11
75,12
75,13
75,14
75,15
75,17
75,19
75,21
75,23
75,24
75,27
75,28
75,29
75,31
75,32
75,33
75,34
75,35
75,36
75,38
75,39
75,40
75,41
75,42
75,43
75,45
75,46
75,48
75,49
75,50
75,51
75,52
75,53
75,54
75,55
75,56
75,57
75,58
75,59
75,60
75,61
75,63
75,64
75,65
75,66
75,67
75,68
75,69
75,70
75,71
75,72
75,73
76,0
76,1
76,2
76,5
76,6
76,7
76,8
76,10
76,12
76,13
76,14
76,15
76,16
76,18
76,19
76,20
76,23
76,24
76,25
76,28
76,29
76,30
76,31
76,32
76,33
76,34
76,35
76,36
76,37
76,38
76,40
76,41
76,42
76,43
76,44
76,45
76,46
76,48
76,49
76,50
76,51
76,52
76,53
76,54
76,55
76,56
76,57
76,58
76,59
76,60
76,61
76,62
76,63
76,64
76,65
76,66
76,67
76,68
76,69
76,70
76,71
76,72
76,73
76,74
77,0
77,1
77,2
77,5
77,6
77,7
77,8
77,10
77,12
77,13
77,14
77,15
77,16
77,17
77,18
77,19
77,20
77,22
77,23
77,24
77,25
77,27
77,28
77,29
77,30
77,31
77,32
77,33
77,34
77,35
77,36
77,37
77,38
77,39
77,40
77,41
77,42
77,43
77,44
77,45
77,46
77,48
77,49
77,50
77,51
77,52
77,53
77,54
77,55
77,56
77,57
77,58
77,60
77,61
77,62
77,63
77,64
77,65
77,66
77,67
77,68
77,69
77,70
77,71
77,72
77,73
77,74
77,75
78,5
78,6
78,8
78,10
78,11
78,13
78,14
78,15
78,16
78,19
78,23
78,24
78,25
78,27
78,28
78,30
78,31
78,32
78,33
78,35
78,36
78,37
78,39
78,41
78,42
78,43
78,46
78,49
78,50
78,51
78,52
78,53
78,54
78,55
78,56
78,57
78,58
78,59
78,60
78,61
78,64
78,65
78,67
78,68
78,69
78,70
78,71
78,72
78,73
78,74
78,75
78,76
79,0
79,1
79,2
79,5
79,7
79,10
79,12
79,13
79,14
79,15
79,17
79,18
79,20
79,23
79,24
79,25
79,27
79,28
79,30
79,31
79,32
79,33
79,34
79,35
79,36
79,37
79,38
79,39
79,41
79,42
79,43
79,46
79,49
79,50
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,71
79,72
79,73
79,74
79,75
79,76
79,77
80,0
80,2
80,3
80,4
80,5
80,6
80,7
80,8
80,10
80,12
80,14
80,15
80,16
80,18
80,19
80,20
80,22
80,24
80,25
80,28
80,29
80,30
80,31
80,32
80,35
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,45
80,48
80,51
80,52
80,53
80,54
80,55
80,57
80,58
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,70
80,71
80,73
80,74
80,75
80,76
80,77
80,78
81,0
81,3
81,5
81,6
81,7
81,8
81,14
81,15
81,17
81,18
81,20
81,22
81,24
81,29
81,31
81,32
81,33
81,36
81,38
81,43
81,44
81,45
81,46
81,47
81,48
81,49
81,50
81,51
81,52
81,53
81,54
81,55
81,59
81,61
81,62
81,64
81,65
81,66
81,69
81,70
81,71
81,76
81,78
81,79
82,0
82,1
82,2
82,5
82,6
82,7
82,8
82,10
82,11
82,12
82,13
82,14
82,15
82,16
82,18
82,19
82,20
82,21
82,24
82,25
82,28
82,29
82,30
82,31
82,32
82,34
82,36
82,37
82,38
82,39
82,40
82,41
82,42
82,43
82,45
82,46
82,47
82,48
82,49
82,50
82,51
82,52
82,53
82,54
82,55
82,56
82,57
82,58
82,59
82,60
82,61
82,62
82,63
82,64
82,65
82,66
82,67
82,68
82,69
82,70
82,71
82,72
82,73
82,74
82,75
82,76
82,77
82,78
82,79
82,80
83,1
83,4
83,5
83,7
83,8
83,10
83,11
83,12
83,13
83,14
83,15
83,16
83,18
83,19
83,20
83,22
83,23
83,24
83,25
83,27
83,28
83,29
83,30
83,31
83,33
83,34
83,35
83,36
83,37
83,38
83,39
83,40
83,41
83,42
83,43
83,45
83,46
83,48
83,49
83,50
83,51
83,52
83,53
83,54
83,55
83,56
83,57
83,58
83,59
83,60
83,61
83,62
83,63
83,64
83,65
83,66
83,67
83,68
83,69
83,70
83,71
83,72
83,73
83,74
83,75
83,76
83,77
83,78
83,79
83,80
83,81
84,0
84,1
84,2
84,5
84,7
84,8
84,10
84,11
84,12
84,13
84,14
84,15
84,17
84,19
84,22
84,23
84,24
84,25
84,27
84,28
84,29
84,31
84,32
84,33
84,34
84,35
84,36
84,37
84,38
84,39
84,40
84,41
84,42
84,43
84,45
84,46
84,47
84,48
84,49
84,50
84,51
84,52
84,53
84,54
84,55
84,56
84,57
84,58
84,59
84,60
84,61
84,62
84,64
84,65
84,66
84,67
84,68
84,69
84,70
84,71
84,72
84,73
84,74
84,75
84,76
84,77
84,78
84,79
84,80
84,82
85,0
85,1
85,2
85,3
85,5
85,6
85,7
85,8
85,10
85,11
85,12
85,13
85,14
85,15
85,16
85,17
85,18
85,20
85,22
85,23
85,24
85,25
85,28
85,29
85,30
85,31
85,32
85,33
85,35
85,36
85,37
85,38
85,40
85,41
85,42
85,45
85,46
85,48
85,50
85,51
85,52
85,53
85,54
85,55
85,57
85,58
85,59
85,60
85,61
85,62
85,63
85,64
85,65
85,66
85,67
85,68
85,69
85,70
85,71
85,72
85,73
85,74
85,75
85,76
85,77
85,78
85,79
85,80
85,81
85,82
85,83
86,1
86,4
86,7
86,8
86,9
86,10
86,11
86,13
86,14
86,18
86,20
86,22
86,23
86,26
86,27
86,28
86,29
86,30
86,31
86,33
86,34
86,35
86,36
86,38
86,39
86,40
86,41
86,42
86,43
86,44
86,45
86,46
86,48
86,49
86,50
86,51
86,52
86,53
86,54
86,55
86,56
86,57
86,58
86,59
86,60
86,61
86,62
86,63
86,64
86,66
86,67
86,68
86,69
86,71
86,72
86,73
86,74
86,75
86,76
86,77
86,78
86,79
86,80
86,81
86,82
86,83
86,84
87,1
87,2
87,5
87,6
87,7
87,8
87,10
87,11
87,12
87,13
87,14
87,15
87,16
87,17
87,18
87,19
87,20
87,23
87,24
87,25
87,27
87,28
87,29
87,30
87,31
87,32
87,33
87,34
87,35
87,36
87,37
87,38
87,39
87,40
87,41
87,42
87,43
87,44
87,45
87,46
87,47
87,48
87,49
87,50
87,51
87,52
87,53
87,54
87,55
87,56
87,57
87,58
87,59
87,60
87,61
87,62
87,63
87,64
87,65
87,66
87,67
87,68
87,69
87,70
87,71
87,72
87,73
87,74
87,75
87,76
87,77
87,78
87,79
87,80
87,82
87,83
87,84
87,85
88,0
88,1
88,2
88,3
88,5
88,6
88,7
88,8
88,10
88,12
88,14
88,15
88,16
88,17
88,18
88,20
88,22
88,24
88,25
88,28
88,29
88,30
88,31
88,32
88,33
88,34
88,35
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,45
88,46
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,71
88,72
88,73
88,75
88,76
88,77
88,78
88,80
88,81
88,82
88,83
88,84
88,85
88,86
89,0
89,1
89,5
89,7
89,8
89,10
89,11
89,12
89,13
89,14
89,15
89,16
89,17
89,18
89,19
89,20
89,23
89,24
89,27
89,28
89,29
89,30
89,31
89,33
89,34
89,35
89,36
89,38
89,39
89,40
89,41
89,42
89,43
89,45
89,46
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,71
89,72
89,73
89,74
89,75
89,76
89,77
89,78
89,79
89,81
89,82
89,83
89,84
89,85
89,86
89,87
90,0
90,1
90,2
90,3
90,5
90,6
90,7
90,8
90,10
90,11
90,12
90,13
90,14
90,15
90,16
90,17
90,18
90,19
90,20
90,23
90,24
90,25
90,27
90,28
90,29
90,30
90,31
90,33
90,34
90,35
90,36
90,37
90,38
90,39
90,40
90,41
90,42
90,43
90,45
90,46
90,48
90,49
90,50
90,51
90,52
90,53
90,54
90,55
90,56
90,57
90,58
90,59
90,60
90,61
90,62
90,63
90,64
90,65
90,66
90,67
90,68
90,69
90,70
90,71
90,72
90,73
90,74
90,75
90,76
90,77
90,78
90,79
90,80
90,82
90,83
90,84
90,85
90,86
90,87
90,88
91,0
91,2
91,3
91,5
91,6
91,7
91,8
91,10
91,11
91,12
91,15
91,16
91,18
91,20
91,22
91,23
91,24
91,25
91,28
91,29
91,30
91,31
91,32
91,37
91,38
91,39
91,40
91,41
91,42
91,43
91,44
91,45
91,46
91,48
91,50
91,51
91,52
91,53
91,54
91,55
91,56
91,57
91,58
91,60
91,61
91,62
91,63
91,64
91,65
91,66
91,67
91,68
91,69
91,70
91,71
91,72
91,73
91,74
91,75
91,76
91,77
91,78
91,79
91,80
91,81
91,82
91,83
91,84
91,85
91,87
91,88
91,89
92,0
92,1
92,2
92,3
92,5
92,6
92,7
92,8
92,10
92,11
92,12
92,13
92,14
92,15
92,16
92,18
92,19
92,20
92,22
92,23
92,24
92,25
92,27
92,28
92,29
92,30
92,31
92,32
92,33
92,34
92,35
92,36
92,37
92,38
92,39
92,40
92,41
92,42
92,43
92,45
92,46
92,48
92,49
92,50
92,51
92,52
92,53
92,54
92,55
92,56
92,57
92,58
92,60
92,61
92,62
92,63
92,64
92,65
92,66
92,67
92,68
92,69
92,70
92,71
92,72
92,73
92,74
92,75
92,76
92,77
92,78
92,79
92,80
92,81
92,82
92,83
92,84
92,85
92,86
92,87
92,88
92,89
92,90
93,0
93,1
93,2
93,5
93,7
93,8
93,9
93,10
93,11
93,12
93,13
93,14
93,15
93,16
93,17
93,18
93,19
93,20
93,22
93,23
93,24
93,27
93,28
93,29
93,30
93,31
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,41
93,42
93,43
93,45
93,46
93,48
93,49
93,50
93,51
93,52
93,53
93,54
93,55
93,56
93,57
93,58
93,59
93,60
93,61
93,62
93,63
93,64
93,65
93,66
93,67
93,68
93,69
93,70
93,71
93,72
93,73
93,74
93,75
93,76
93,77
93,78
93,79
93,80
93,82
93,83
93,84
93,85
93,86
93,87
93,88
93,89
93,90
93,91
94,0
94,1
94,2
94,3
94,5
94,6
94,7
94,8
94,10
94,11
94,12
94,13
94,14
94,15
94,16
94,18
94,19
94,20
94,22
94,23
94,24
94,25
94,27
94,28
94,29
94,30
94,31
94,32
94,33
94,34
94,35
94,36
94,37
94,38
94,39
94,40
94,41
94,42
94,43
94,45
94,46
94,47
94,48
94,49
94,50
94,51
94,52
94,53
94,54
94,55
94,56
94,57
94,58
94,59
94,60
94,61
94,62
94,63
94,64
94,65
94,66
94,67
94,68
94,69
94,70
94,71
94,72
94,73
94,74
94,75
94,76
94,77
94,78
94,79
94,80
94,82
94,83
94,84
94,85
94,86
94,87
94,88
94,89
94,90
94,91
94,92
95,1
95,2
95,5
95,6
95,7
95,8
95,10
95,11
95,12
95,13
95,14
95,15
95,16
95,17
95,18
95,19
95,20
95,21
95,22
95,23
95,24
95,25
95,27
95,28
95,29
95,30
95,31
95,32
95,33
95,34
95,35
95,36
95,37
95,38
95,39
95,40
95,41
95,42
95,43
95,45
95,46
95,48
95,49
95,50
95,51
95,52
95,53
95,54
95,55
95,56
95,57
95,58
95,59
95,60
95,61
95,62
95,63
95,64
95,65
95,66
95,67
95,68
95,69
95,70
95,71
95,72
95,73
95,74
95,75
95,76
95,77
95,78
95,79
95,80
95,82
95,83
95,84
95,85
95,86
95,87
95,88
95,89
95,90
95,91
95,92
95,93
96,1
96,3
96,5
96,7
96,8
96,10
96,11
96,12
96,13
96,14
96,15
96,17
96,18
96,19
96,20
96,23
96,24
96,25
96,27
96,28
96,29
96,30
96,31
96,32
96,33
96,34
96,35
96,36
96,37
96,38
96,39
96,41
96,42
96,43
96,45
96,46
96,48
96,49
96,50
96,51
96,52
96,53
96,54
96,55
96,56
96,57
96,58
96,59
96,60
96,61
96,62
96,63
96,64
96,65
96,66
96,67
96,68
96,69
96,70
96,71
96,72
96,73
96,74
96,75
96,76
96,77
96,78
96,79
96,80
96,81
96,82
96,83
96,84
96,85
96,86
96,87
96,88
96,89
96,90
96,91
96,92
96,93
96,94
97,0
97,1
97,5
97,7
97,8
97,10
97,11
97,12
97,13
97,14
97,15
97,16
97,17
97,18
97,19
97,20
97,23
97,24
97,25
97,27
97,28
97,29
97,31
97,32
97,33
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
97,45
97,46
97,47
97,48
97,49
97,50
97,51
97,52
97,53
97,54
97,55
97,56
97,57
97,58
97,59
97,60
97,61
97,62
97,63
97,64
97,65
97,66
97,67
97,68
97,69
97,70
97,71
97,72
97,73
97,74
97,75
97,76
97,77
97,78
97,79
97,80
97,82
97,83
97,84
97,85
97,86
97,87
97,88
97,89
97,90
97,91
97,92
97,93
97,94
97,95
98,0
98,1
98,2
98,4
98,5
98,6
98,7
98,8
98,10
98,12
98,15
98,16
98,18
98,19
98,20
98,22
98,23
98,24
98,25
98,28
