101,120,-4538,-2071,1
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
1,12
2,13
6,14
6,15
2,16
3,17
3,18
3,19
3,20
0,39
0,57
0,73
0,85
0,87
0,95
1,34
1,93
3,23
3,27
3,70
5,22
5,54
5,68
5,74
5,81
5,89
6,25
6,36
6,50
6,75
6,86
6,94
7,24
7,38
7,88
8,46
10,52
10,72
11,55
12,21
12,79
13,41
14,29
14,31
14,33
14,43
14,69
14,77
14,83
15,42
15,43
15,63
15,67
16,26
16,41
16,51
16,66
16,97
16,98
17,30
19,36
19,37
19,47
19,62
20,32
20,45
20,71
20,84
25,23
27,23
28,21
31,29
33,29
33,31
35,23
37,36
38,24
38,29
39,21
40,25
41,26
42,29
42,31
43,29
43,31
43,33
44,30
45,32
47,36
47,37
48,33
49,25
50,25
50,40
51,26
51,39
51,41
53,47
54,22
55,37
55,43
56,46
57,39
57,51
58,23
58,27
59,24
59,38
60,25
60,28
60,40
61,32
61,36
61,45
62,24
62,32
62,33
62,36
62,37
62,43
62,47
63,29
63,31
63,33
63,42
63,43
63,47
64,32
64,33
64,38
64,53
64,61
65,29
65,33
65,43
65,47
65,62
65,63
66,26
66,40
66,41
66,51
67,29
67,31
67,32
67,33
67,37
67,42
67,43
67,62
67,63
67,65
68,22
68,54
69,29
69,31
69,33
69,42
69,43
69,55
69,62
69,63
69,67
70,23
70,27
70,58
70,60
71,32
71,45
71,61
71,64
72,41
72,51
72,52
73,39
73,50
73,57
74,21
74,22
74,54
74,68
75,25
75,28
75,40
75,49
75,50
75,60
76,33
76,62
76,69
77,29
77,31
77,33
77,42
77,43
77,47
77,55
77,63
77,65
77,67
77,69
78,26
78,66
78,68
79,21
79,26
79,28
79,39
80,24
80,38
80,59
80,77
81,22
81,54
81,68
81,74
82,21
82,69
83,24
83,29
83,30
83,31
83,33
83,42
83,43
83,47
83,63
83,67
83,69
83,77
84,32
84,33
84,37
84,42
84,45
84,61
84,64
84,65
84,71
84,80
85,26
85,33
85,39
85,51
85,57
85,73
86,25
86,39
86,40
86,41
86,49
86,50
86,75
86,81
87,39
87,40
87,57
87,73
87,85
88,24
88,38
88,59
88,65
88,70
88,77
88,80
89,21
89,22
89,40
89,54
89,68
89,74
89,81
90,33
90,36
90,45
90,63
90,84
91,21
91,25
91,39
91,66
91,69
91,85
91,87
92,21
92,28
92,79
92,81
92,87
93,34
93,71
94,25
94,28
94,33
94,40
94,41
94,49
94,50
94,75
94,85
94,86
95,21
95,39
95,40
95,57
95,67
95,73
95,81
95,85
95,87
95,91
96,26
96,29
96,41
96,58
96,65
96,68
97,26
97,41
97,49
97,51
97,66
97,81
97,86
97,87
98,26
98,28
98,32
98,41
98,49
98,51
98,66
98,78
98,79
98,81
98,87
99,29
99,33
99,36
99,37
99,42
99,47
99,48
99,55
99,57
99,61
99,62
99,65
99,69
99,75
99,77
99,83
100,32
100,85
100,93
101,77
c
