81,99,5263,3322,7
82,100,2853,4099,12
83,101,12140,3120,6
84,102,733,901,11
85,103,10647,1417,15
86,104,-12241,3730,4
87,105,10546,2097,15
88,106,8797,2519,11
89,107,250,4848,20
90,108,12160,1399,8
91,109,10336,1434,16
92,110,13552,3262,10
93,111,1334,4220,11
94,112,8955,2278,11
95,113,34,5098,21
96,114,3139,3982,9
97,115,2793,4105,15
98,116,356,5123,18
99,117,-4573,-3896,1
100,118,-4473,-2276,6
101,119,10364,1492,17
102,120,1247,5217,20
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
2,13
6,14
6,15
2,16
3,17
3,18
3,19
3,20
14,20
0,22
0,83
1,60
3,28
3,35
3,73
3,86
4,76
4,100
6,47
6,58
6,66
6,68
6,70
6,74
6,92
8,30
8,31
8,32
8,48
8,49
8,78
8,84
8,95
10,34
10,39
10,88
10,94
11,53
11,54
11,102
12,24
12,90
13,27
13,37
13,71
13,87
14,29
14,44
14,46
14,75
14,79
14,95
14,98
15,23
15,26
15,44
15,59
15,67
15,80
15,89
16,38
16,43
16,45
16,71
16,85
16,91
16,101
17,40
17,62
17,69
18,82
18,97
19,61
19,93
20,21
20,33
20,50
25,24
26,23
29,23
29,26
31,30
32,30
35,32
36,27
37,27
38,36
39,34
39,38
41,23
41,29
42,32
43,27
43,36
43,37
43,38
44,23
44,26
44,29
45,36
45,38
45,43
46,23
46,26
46,29
46,41
46,44
48,30
48,31
48,32
49,26
49,30
49,31
49,32
50,29
50,33
51,27
51,36
51,37
51,38
51,43
51,45
52,33
53,23
53,31
53,38
54,26
54,29
54,53
55,37
55,52
56,26
56,30
56,54
57,27
57,36
57,37
57,38
57,43
57,45
58,47
59,23
59,26
59,29
59,41
59,44
59,46
60,45
60,51
61,33
61,55
61,56
62,23
62,30
62,40
62,41
62,53
63,51
64,23
64,26
64,29
64,44
64,46
64,59
65,36
65,54
65,62
66,47
66,58
67,23
67,26
67,29
67,44
67,46
67,53
67,59
67,62
67,64
68,47
68,58
68,66
69,37
69,51
70,47
70,58
70,66
70,68
71,29
71,36
71,39
71,43
71,57
72,29
72,30
72,31
72,32
72,48
72,49
73,28
73,35
74,43
74,47
74,58
74,66
74,70
75,23
75,26
75,29
75,41
75,44
75,46
75,59
75,64
75,67
76,59
77,23
77,29
77,41
77,53
77,54
78,26
78,30
78,31
78,32
78,48
78,49
78,53
78,72
79,23
79,26
79,29
79,41
79,44
79,46
79,59
79,64
79,67
79,75
80,23
80,26
80,29
80,41
80,44
80,46
80,59
80,64
80,67
80,75
80,79
81,40
81,55
81,59
81,62
81,64
82,23
82,40
82,52
82,54
82,55
82,56
82,67
82,80
83,22
83,45
83,66
83,69
83,70
84,23
84,30
84,31
84,32
84,48
84,49
84,54
84,72
84,78
85,27
85,30
85,36
85,37
85,38
85,43
85,45
85,51
85,57
85,71
86,28
86,35
86,73
87,27
87,37
87,38
87,43
87,45
87,51
87,57
87,71
87,85
88,34
88,39
88,51
88,57
88,59
88,68
88,71
88,72
88,85
89,23
89,26
89,29
89,30
89,38
89,44
89,46
89,59
89,64
89,67
89,75
89,79
89,80
89,84
90,24
90,36
90,37
90,39
90,43
90,87
91,27
91,34
91,36
91,37
91,38
91,43
91,45
91,51
91,57
91,63
91,71
91,81
91,85
91,87
92,38
92,47
92,58
92,66
92,68
92,70
92,74
92,87
93,26
93,29
93,54
93,55
93,56
93,61
93,67
93,75
93,89
94,34
94,38
94,39
94,45
94,46
94,68
94,71
94,80
94,87
94,88
95,23
95,26
95,29
95,32
95,40
95,41
95,44
95,46
95,48
95,59
95,64
95,67
95,75
95,79
95,80
95,82
95,89
96,33
96,41
96,52
96,55
96,62
96,80
96,81
96,82
96,89
97,23
97,26
97,30
97,33
97,38
97,41
97,49
97,50
97,52
97,55
97,56
97,67
97,75
97,82
98,23
98,26
98,29
98,41
98,44
98,46
98,52
98,59
98,64
98,67
98,75
98,79
98,80
98,89
98,93
98,95
99,45
100,26
100,46
100,56
100,75
100,76
101,27
101,34
101,36
101,37
101,38
101,43
101,45
101,47
101,51
101,57
101,59
101,85
101,87
101,90
101,91
101,92
102,23
102,26
102,29
102,41
102,46
102,47
102,53
102,54
102,55
102,56
102,59
102,67
102,75
102,77
102,79
102,80
102,89
102,95
102,98
c
