# Created at 2018-03-14 14:45:47
# Lowest level starting ID, hostnumber, bandwidth
21,3,100
# NodeID, x_pos, y_pos, degree
102,2861,4121,18
103,10645,-589,13
104,1289,4216,19
105,4132,2973,15
106,13967,3301,8
107,10330,4988,5
108,10682,2490,12
109,11438,3846,11
110,12133,3136,12
111,2857,4051,22
112,-4295,-2255,5
113,13933,3532,12
114,-44,5016,17
115,474,5368,8
116,3178,2855,17
117,8964,2329,18
118,7645,1668,16
119,9619,2431,12
120,8537,3130,10
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
7,12
2,13
6,14
6,15
2,16
3,17
0,17
5,17
3,18
6,18
3,19
0,19
6,19
12,19
3,20
2,20
4,20
10,20
0,7
0,13
0,48
0,63
0,69
0,74
0,87
0,88
0,89
1,11
1,17
1,19
1,53
2,12
3,12
3,27
3,65
3,77
3,78
3,80
4,27
4,61
4,70
4,75
4,91
5,28
5,39
5,41
5,48
5,82
6,24
6,35
6,42
6,47
6,53
6,68
6,69
6,77
6,83
6,85
6,87
6,92
7,41
7,46
7,49
7,54
7,62
7,71
7,79
8,39
8,61
8,66
8,83
10,30
10,48
10,60
10,76
10,96
10,97
10,99
11,56
12,3
12,5
12,8
12,35
12,43
12,48
13,0
14,2
14,6
14,23
14,37
14,51
14,93
15,37
15,39
15,49
15,93
16,29
16,42
16,55
16,58
16,60
16,73
16,76
17,4
17,9
17,10
17,16
17,19
17,22
17,31
17,34
17,57
17,59
17,67
17,70
17,71
17,84
17,87
17,93
17,95
18,20
18,22
18,56
18,61
18,71
18,81
18,89
18,90
19,1
19,24
19,25
19,42
19,45
19,52
19,56
19,62
19,64
19,70
19,71
19,76
19,79
19,83
19,90
19,93
19,95
20,14
20,16
20,50
20,72
20,83
20,95
8,3
13,1
15,1
16,11
17,11
18,1
18,15
19,11
19,17
20,7
20,16
21,16
22,13
22,20
24,7
26,1
26,15
26,18
26,21
28,11
29,7
30,19
31,11
31,16
32,7
32,13
32,15
33,7
34,4
34,20
36,11
38,8
38,13
38,30
39,1
39,15
39,18
39,22
39,26
40,22
41,26
41,28
42,6
43,3
43,8
43,10
43,14
43,41
44,35
45,1
45,6
45,42
46,7
46,22
47,3
47,7
47,19
47,35
47,36
47,44
48,3
48,8
48,17
48,43
49,46
50,1
50,16
50,22
50,48
52,1
52,4
53,3
53,13
53,35
53,47
54,6
54,11
54,26
54,47
55,3
55,6
55,22
55,42
56,15
56,19
56,26
56,33
57,4
57,20
57,34
58,6
58,42
58,43
58,55
59,4
59,7
59,19
59,34
59,50
59,57
60,6
60,19
60,26
60,42
60,43
60,47
60,55
60,58
61,1
61,7
61,20
61,22
61,24
61,47
62,14
62,46
62,49
62,53
63,13
63,35
63,47
63,53
64,20
64,34
64,41
64,62
65,4
65,11
65,16
65,19
65,50
65,53
65,56
66,1
66,15
66,16
66,18
66,19
66,26
66,39
67,3
67,16
67,19
67,22
67,50
67,59
68,35
68,47
68,53
68,59
69,42
69,47
69,53
70,61
71,7
71,20
71,22
71,34
71,50
71,56
71,61
72,6
72,16
72,22
72,50
72,65
73,7
73,16
73,22
73,39
73,50
73,65
74,0
74,6
74,8
74,30
74,41
74,48
75,70
76,6
76,19
76,41
76,45
76,48
76,55
76,60
76,61
77,3
77,16
77,19
77,59
77,65
77,66
78,3
78,12
78,27
78,75
79,20
79,22
79,24
79,50
79,61
79,64
79,65
79,77
80,16
80,20
80,24
80,39
80,49
80,56
80,61
80,71
81,3
81,7
81,16
81,19
81,20
81,22
81,50
81,61
81,64
81,65
81,71
81,72
81,73
82,14
82,17
82,28
82,41
82,42
82,58
82,60
82,64
82,73
82,74
83,7
83,11
83,16
83,20
83,24
83,61
83,63
83,64
83,65
83,71
83,72
83,79
84,16
84,20
84,34
84,50
84,57
84,61
84,62
84,64
84,65
84,66
84,77
84,81
85,35
85,47
85,53
85,68
85,69
86,3
86,9
86,38
86,48
86,55
87,42
87,48
87,50
87,53
87,54
87,60
87,82
88,3
88,11
88,42
88,48
88,60
88,64
88,68
88,74
88,85
89,20
89,43
89,50
89,60
89,63
89,67
89,74
89,80
89,81
90,7
90,16
90,19
90,20
90,22
90,34
90,50
90,61
90,67
90,71
90,72
90,80
90,81
90,82
90,83
90,87
91,24
91,28
91,70
91,75
92,22
92,35
92,41
92,47
92,53
92,58
92,63
92,68
92,85
93,2
93,11
93,23
93,26
93,33
93,51
93,56
93,58
93,61
93,64
93,79
93,84
94,24
94,50
94,67
94,79
94,80
94,83
94,90
94,92
95,16
95,22
95,47
95,48
95,49
95,50
95,58
95,61
95,65
95,72
95,73
95,81
95,84
95,90
96,8
96,9
96,11
96,13
96,17
96,19
96,24
96,30
96,41
96,45
96,50
96,67
96,77
96,80
96,93
97,4
97,11
97,16
97,19
97,39
97,41
97,54
97,55
97,59
97,60
97,83
97,87
97,88
97,90
98,0
98,11
98,13
98,42
98,51
98,54
98,55
98,58
98,66
98,76
98,90
98,96
99,11
99,30
99,53
99,72
99,77
99,89
99,92
99,96
99,97
c
