# Created at 2018-03-14 14:33:59
# Lowest level starting ID, hostnumber, bandwidth
21,3,100
# NodeID, x_pos, y_pos, degree
3,12
3,17
3,33
3,36
3,43
3,45
3,52
3,53
3,61
3,82
3,86
4,18
4,28
4,38
4,46
4,50
4,63
4,68
5,57
5,70
5,84
5,87
5,89
5,95
6,13
6,39
6,62
6,78
6,79
6,84
6,87
6,88
7,27
7,44
7,69
7,90
8,41
8,74
8,99
10,85
11,9
11,14
11,16
11,25
11,40
11,56
11,66
11,69
11,73
11,82
11,90
11,94
11,98
11,99
12,1
12,13
12,39
12,40
12,67
13,0
13,3
13,9
13,17
13,30
13,48
13,55
13,62
13,87
13,88
14,48
14,68
15,2
15,8
15,14
15,15
15,22
15,25
15,41
15,65
15,72
15,75
15,86
15,90
15,91
16,3
16,33
16,48
16,49
16,54
16,55
16,70
16,77
16,82
16,85
16,87
16,97
16,98
17,26
17,71
17,90
17,92
18,44
18,69
18,83
19,4
19,56
19,59
19,63
19,73
19,81
19,86
19,93
19,94
19,96
19,98
19,99
20,7
20,25
20,31
20,37
20,57
20,59
20,66
20,80
20,83
20,88
20,91
20,94
20,99
5,3
6,0
10,7
11,3
13,1
13,3
14,9
14,10
15,3
16,3
16,7
16,9
16,14
18,14
19,16
20,7
21,9
22,16
23,3
24,9
24,10
24,14
24,16
25,3
25,7
25,15
25,21
26,3
26,10
26,16
27,0
28,2
28,18
29,0
29,3
29,9
29,11
29,13
29,15
30,0
30,3
30,13
30,22
30,25
31,2
31,7
31,16
31,21
31,24
31,25
32,4
32,7
32,9
32,15
32,16
32,21
32,22
33,0
33,3
33,7
33,11
33,13
34,6
34,21
34,26
35,1
35,3
35,10
35,29
36,3
36,13
36,33
36,34
37,0
37,2
37,9
37,16
37,21
37,24
37,25
37,31
37,32
38,13
38,16
38,18
38,28
38,33
39,1
39,13
39,29
40,1
40,3
40,13
40,24
40,26
40,35
40,36
41,14
41,18
41,32
41,38
42,10
42,31
43,12
43,17
44,2
44,7
44,10
44,14
44,18
44,21
44,24
44,34
44,37
45,7
45,12
45,17
45,29
45,43
46,3
46,18
46,25
46,28
46,38
46,43
47,13
47,22
47,30
48,0
48,3
48,13
48,22
48,29
48,30
48,33
48,35
48,37
48,39
49,0
49,1
49,9
49,10
49,14
49,15
49,16
49,22
49,24
49,25
49,26
49,27
49,30
49,31
49,32
49,37
50,15
50,18
50,21
50,28
50,38
50,46
50,48
51,17
51,31
51,43
51,45
52,12
52,17
52,43
52,45
53,0
53,10
53,12
53,17
53,30
53,43
53,45
54,2
54,3
54,11
54,40
54,48
55,0
55,1
55,3
55,5
55,10
55,13
55,29
55,30
55,33
55,35
55,38
55,40
55,48
56,4
56,7
56,8
56,9
56,10
56,14
56,15
56,16
56,22
56,24
56,31
56,32
56,37
56,39
56,42
56,43
56,49
57,0
57,22
57,38
57,48
58,30
58,40
58,56
59,0
59,4
59,7
59,8
59,9
59,10
59,14
59,15
59,16
59,24
59,25
59,32
59,36
59,37
59,49
59,50
59,56
60,2
60,7
60,20
60,21
60,25
60,26
60,37
60,44
60,49
60,56
61,0
61,12
61,17
61,22
61,42
61,43
61,45
61,52
61,53
62,1
62,13
62,25
62,29
62,39
62,40
62,45
62,48
62,54
62,55
62,56
63,2
63,4
63,9
63,10
63,13
63,14
63,15
63,16
63,18
63,19
63,24
63,27
63,31
63,32
63,36
63,39
63,49
63,56
63,59
63,60
64,0
64,9
64,18
64,25
64,26
64,31
64,32
64,59
64,62
65,6
65,9
65,14
65,15
65,16
65,22
65,24
65,25
65,32
65,37
65,44
65,49
65,56
65,59
65,63
66,9
66,10
66,14
66,15
66,16
66,22
66,24
66,25
66,32
66,37
66,44
66,48
66,49
66,50
66,51
66,56
66,59
66,63
67,1
67,3
67,13
67,16
67,30
67,33
67,39
67,40
67,48
67,56
67,62
68,3
68,8
68,9
68,10
68,14
68,15
68,16
68,22
68,24
68,32
68,36
68,37
68,49
68,56
68,59
68,62
68,63
68,64
68,65
68,66
69,0
69,7
69,9
69,10
69,14
69,16
69,21
69,22
69,27
69,31
69,32
69,37
69,39
69,49
69,56
69,59
69,60
69,62
69,63
69,64
69,65
70,0
70,1
70,3
70,7
70,9
70,13
70,30
70,33
70,39
70,40
70,48
70,55
71,1
71,2
71,3
71,7
71,15
71,24
71,25
71,26
71,31
71,32
71,34
71,36
71,37
71,40
71,44
71,51
71,59
72,3
72,8
72,9
72,10
72,14
72,15
72,16
72,22
72,24
72,25
72,31
72,32
72,37
72,38
72,40
72,43
72,44
72,49
72,56
72,59
72,63
72,65
72,66
72,68
72,69
73,4
73,9
73,10
73,13
73,14
73,15
73,16
73,24
73,32
73,37
73,44
73,45
73,48
73,49
73,56
73,59
73,60
73,63
73,64
73,65
73,66
73,68
74,14
74,15
74,30
74,32
74,37
74,39
74,41
74,56
74,60
74,64
74,65
74,71
75,7
75,9
75,10
75,16
75,20
75,21
75,22
75,24
75,25
75,26
75,31
75,32
75,34
75,36
75,37
75,44
75,47
75,50
75,55
75,56
75,59
75,60
75,63
75,64
75,69
75,70
75,71
76,15
76,16
76,24
76,26
76,27
76,34
76,37
76,43
76,44
76,55
76,60
76,62
76,64
76,65
76,66
76,67
76,69
76,71
76,74
77,0
77,3
77,8
77,11
77,13
77,16
77,22
77,29
77,30
77,33
77,35
77,39
77,40
77,42
77,48
77,49
77,54
77,55
77,57
77,59
77,64
77,65
77,67
77,70
78,0
78,2
78,3
78,13
78,17
78,43
78,44
78,47
78,62
78,69
79,3
79,6
79,13
79,26
79,29
79,44
79,50
79,60
79,67
79,69
79,71
79,72
79,75
79,77
80,7
80,9
80,10
80,14
80,15
80,25
80,26
80,31
80,32
80,37
80,44
80,49
80,54
80,55
80,56
80,59
80,60
80,62
80,63
80,64
80,69
80,71
80,73
80,75
80,77
81,2
81,7
81,8
81,10
81,22
81,24
81,30
81,31
81,33
81,48
81,50
81,55
81,59
81,62
81,64
81,65
81,69
81,71
81,77
82,0
82,3
82,5
82,7
82,9
82,10
82,14
82,16
82,22
82,25
82,27
82,29
82,31
82,32
82,39
82,40
82,49
82,54
82,56
82,59
82,69
82,73
82,75
82,79
83,2
83,6
83,7
83,9
83,10
83,11
83,14
83,16
83,20
83,21
83,22
83,24
83,25
83,26
83,31
83,32
83,37
83,38
83,44
83,46
83,49
83,52
83,56
83,59
83,60
83,63
83,64
83,66
83,69
83,71
83,72
83,73
83,74
83,75
83,76
83,80
84,0
84,1
84,3
84,6
84,7
84,10
84,13
84,19
84,39
84,40
84,46
84,48
84,53
84,55
84,56
84,57
84,61
84,62
84,67
84,70
84,72
84,75
84,76
84,78
84,79
84,82
85,0
85,3
85,7
85,11
85,13
85,28
85,29
85,30
85,33
85,48
85,49
85,54
85,55
85,56
85,57
85,59
85,60
85,65
85,66
85,69
85,70
85,75
85,76
85,77
85,78
85,79
86,0
86,8
86,9
86,10
86,14
86,15
86,16
86,22
86,24
86,26
86,32
86,37
86,40
86,44
86,49
86,56
86,59
86,60
86,62
86,63
86,65
86,66
86,68
86,71
86,72
86,73
86,77
86,80
86,83
86,84
87,0
87,1
87,3
87,11
87,13
87,25
87,30
87,31
87,33
87,35
87,37
87,39
87,48
87,55
87,59
87,62
87,67
87,70
87,77
87,80
87,84
87,85
88,0
88,1
88,3
88,9
88,11
88,13
88,14
88,29
88,30
88,32
88,33
88,39
88,40
88,44
88,48
88,54
88,55
88,56
88,62
88,64
88,67
88,70
88,72
88,77
88,78
88,79
88,82
88,84
88,85
89,0
89,2
89,3
89,9
89,10
89,11
89,13
89,29
89,30
89,33
89,35
89,37
89,39
89,40
89,42
89,44
89,47
89,48
89,49
89,52
89,55
89,56
89,57
89,67
89,76
89,77
89,84
89,86
90,0
90,2
90,5
90,7
90,9
90,10
90,14
90,16
90,19
90,21
90,22
90,25
90,26
90,27
90,29
90,32
90,37
90,44
90,49
90,55
90,56
90,59
90,60
90,63
90,65
90,66
90,68
90,69
90,71
90,72
90,73
90,75
90,77
90,80
90,82
90,83
90,84
91,0
91,7
91,8
91,9
91,14
91,15
91,20
91,21
91,25
91,26
91,31
91,32
91,37
91,44
91,49
91,56
91,59
91,60
91,61
91,62
91,63
91,64
91,66
91,68
91,69
91,71
91,73
91,74
91,75
91,80
91,83
91,85
91,86
91,88
91,89
92,2
92,6
92,7
92,9
92,10
92,16
92,20
92,21
92,25
92,26
92,29
92,31
92,32
92,34
92,37
92,44
92,46
92,49
92,60
92,61
92,64
92,65
92,68
92,69
92,71
92,72
92,73
92,75
92,76
92,77
92,79
92,80
92,82
92,83
92,86
92,90
93,2
93,3
93,7
93,9
93,28
93,29
93,32
93,33
93,36
93,38
93,56
93,57
93,59
93,63
93,66
93,68
93,69
93,72
93,73
93,75
93,82
93,86
93,87
93,88
93,90
93,91
94,2
94,4
94,6
94,7
94,8
94,9
94,10
94,13
94,14
94,15
94,16
94,21
94,22
94,24
94,25
94,27
94,32
94,37
94,40
94,44
94,48
94,49
94,54
94,56
94,59
94,60
94,62
94,63
94,65
94,66
94,67
94,68
94,69
94,71
94,72
94,73
94,75
94,77
94,79
94,80
94,81
94,83
94,86
94,90
94,91
94,92
95,1
95,3
95,6
95,13
95,14
95,16
95,25
95,27
95,29
95,30
95,39
95,40
95,48
95,55
95,56
95,57
95,60
95,62
95,67
95,70
95,77
95,81
95,82
95,84
95,85
95,87
95,88
95,89
95,90
95,93
96,2
96,3
96,4
96,7
96,8
96,9
96,10
96,14
96,15
96,16
96,21
96,22
96,24
96,25
96,26
96,31
96,32
96,37
96,40
96,44
96,45
96,48
96,49
96,55
96,56
96,59
96,60
96,62
96,63
96,65
96,66
96,68
96,69
96,72
96,73
96,74
96,75
96,78
96,79
96,80
96,81
96,82
96,83
96,86
96,90
96,91
96,92
96,94
97,0
97,1
97,2
97,3
97,9
97,11
97,13
97,15
97,24
97,26
97,29
97,30
97,33
97,37
97,38
97,39
97,40
97,48
97,54
97,55
97,56
97,59
97,60
97,62
97,63
97,67
97,70
97,71
97,73
97,77
97,79
97,82
97,83
97,84
97,85
97,87
97,88
97,89
97,90
97,94
98,0
98,2
98,3
98,4
98,6
98,7
98,8
98,9
98,10
98,14
98,15
98,16
98,21
98,22
98,24
98,25
98,26
98,27
98,30
98,31
98,32
98,37
98,39
98,44
98,45
98,49
98,55
98,56
98,59
98,60
98,62
98,63
98,65
98,66
98,68
98,69
98,72
98,73
98,75
98,76
98,80
98,83
98,86
98,90
98,91
98,94
98,96
99,3
99,7
99,9
99,10
99,14
99,15
99,20
99,21
99,22
99,24
99,25
99,26
99,30
99,32
99,37
99,41
99,42
99,44
99,46
99,48
99,56
99,59
99,60
99,61
99,62
99,63
99,64
99,68
99,69
99,71
99,72
99,74
99,79
99,80
99,81
99,85
99,86
99,88
99,90
99,91
99,92
99,94
99,96
c
