156,527,3090,3009,13
157,530,1228,4164,5
158,531,222,4851,6
159,532,12125,3112,16
160,534,3105,3004,17
161,535,2871,4128,2
162,538,718,901,19
163,539,3523,5596,1
164,543,666,914,1
165,544,1224,4189,5
166,545,3103,2984,11
167,549,10638,-622,16
168,550,10608,2132,2
169,551,2791,3983,1
170,556,687,885,10
171,558,12105,1438,15
172,561,725,902,17
173,563,10640,-606,15
174,564,2562,3957,1
175,565,7250,1890,4
176,568,10681,-717,3
177,569,5152,3517,5
178,572,2838,4091,6
179,573,5132,3533,13
180,576,2836,4286,1
181,581,-12222,3689,2
182,590,66,5136,1
183,592,12096,1430,13
184,593,2872,4089,5
185,594,-4301,-2278,13
186,596,12137,3087,9
187,597,-4286,-2259,7
188,598,9042,2364,9
189,602,12081,1388,2
190,604,10543,2101,10
191,605,1209,4158,1
192,606,10651,-610,16
193,607,10535,2024,2
194,612,713,1053,1
195,614,-12241,3745,9
196,616,3781,5526,1
197,617,13905,3521,2
198,620,-8,5134,14
199,623,813,885,2
200,626,12104,1434,16
201,629,13938,3534,13
202,636,13937,3543,13
203,638,12119,3047,3
204,639,10562,2113,11
205,641,1210,4174,7
206,646,720,896,19
207,647,-4306,-2235,11
208,648,3102,2992,13
209,649,7239,1878,4
210,650,4,5166,8
211,651,691,943,12
212,655,10544,2100,12
213,656,721,872,12
214,658,7271,1897,3
215,659,3719,5399,3
216,661,10,5176,6
217,662,13937,3525,11
218,666,-4490,-2462,1
219,670,-12227,3751,11
220,671,207,4837,1
221,675,3779,5508,1
222,682,10546,2126,7
223,685,5138,3554,6
224,687,2805,4164,1
225,689,713,950,5
226,690,3121,3003,17
227,692,10371,1515,6
228,693,12029,3079,1
229,696,-12239,3774,6
230,697,-22,5132,13
231,698,10634,-600,14
232,704,3735,5554,12
233,708,3018,2930,1
234,711,-17,5127,13
235,713,-4318,-2247,17
236,717,9034,2379,4
237,718,1185,4166,3
238,719,-12226,3738,10
239,720,5098,3616,1
240,725,7235,1834,1
241,726,8980,2429,2
242,727,708,879,16
243,729,3730,5537,12
244,730,5134,3500,7
245,732,1251,4189,2
246,733,3736,5538,13
247,734,9065,2217,2
248,736,12118,3001,1
249,739,5149,3542,9
250,740,-12240,3726,3
251,743,9012,2367,3
252,744,5141,3528,10
253,748,682,962,1
254,752,1362,4281,2
255,753,13911,3561,3
256,754,-405,4323,1
257,756,10536,2077,7
258,758,5348,3696,1
259,759,3775,5551,2
260,761,219,4840,6
261,762,229,4849,11
262,765,222,4815,3
263,768,3161,2911,2
264,771,3749,5545,12
265,772,225,4833,9
266,773,1219,4177,7
267,774,1318,5168,2
268,777,10608,2122,2
269,778,10388,1511,8
270,780,729,899,18
271,781,-12237,3749,10
272,784,3107,3008,19
273,787,1265,4157,3
274,789,5078,3571,4
275,791,3084,3010,13
276,792,250,4833,2
277,793,218,4826,5
278,795,235,4846,10
279,796,13940,3541,13
280,804,730,904,20
281,807,10363,1524,4
282,808,4536,2303,1
283,810,1221,4197,6
284,812,12119,1455,7
285,813,1223,4117,1
286,814,12151,3105,11
287,815,-12226,3746,9
288,819,10630,-574,4
289,821,711,895,20
290,823,12116,3106,12
291,824,793,897,5
292,827,11901,1639,1
293,831,12956,1422,1
294,832,7240,1944,1
295,834,13943,3545,12
296,836,9048,2370,7
297,842,13936,3535,11
298,844,1333,5231,8
299,846,9023,2360,3
300,847,-4314,-2244,15
301,848,10638,-588,15
302,849,2826,4124,4
303,850,10393,1503,6
304,851,-12208,3736,8
305,853,3182,2989,1
306,855,12600,2327,1
307,856,12117,3117,13
308,857,3113,2980,14
309,859,11112,2053,2
310,861,10611,-611,11
311,862,7079,2137,1
312,867,-4306,-2274,16
313,868,-12238,3717,7
314,869,12104,3217,4
315,870,9088,2384,2
316,871,5336,3452,1
317,872,10649,-594,17
318,874,5073,3572,2
319,875,3133,2999,12
320,878,12163,3137,2
321,880,12111,1441,15
322,881,10386,1505,8
323,882,11651,3406,1
324,883,245,3295,1
325,884,12136,3111,14
326,885,10533,2129,10
327,891,2777,4087,2
328,892,-4312,-2263,17
329,894,1344,5250,2
330,895,9040,2378,5
331,898,1286,5205,1
332,900,1185,4166,4
333,905,3698,5569,3
334,906,13941,3565,10
335,908,-12238,3749,12
336,912,7325,1823,2
337,914,10627,-725,1
338,920,231,787,1
339,923,698,955,7
340,924,12090,1452,13
341,925,12005,3030,2
342,926,3109,2991,16
343,928,10661,-600,12
344,929,4813,3536,1
345,930,-10,5135,16
346,931,10377,1535,4
347,933,4322,3316,1
348,935,-4312,-2236,13
349,938,2879,4152,2
350,939,536,1112,1
351,940,-38,5119,10
352,941,12153,1392,2
353,942,12179,3177,1
354,944,10594,2120,6
355,946,18,5169,6
356,947,2779,4196,2
357,948,-634,4456,1
358,949,-12220,3748,15
359,950,13994,3537,2
360,951,-4289,-2328,3
361,952,12082,1447,14
362,953,10373,1512,7
363,954,9038,2362,7
364,955,2891,4307,1
365,956,12090,1449,13
366,958,713,912,18
367,960,12058,3106,2
368,961,754,820,3
369,963,13666,3716,2
370,964,10310,1499,1
371,966,-4296,-2237,13
372,967,7198,1493,1
373,968,5081,3565,3
374,971,10384,1500,9
375,974,9063,2344,3
376,975,5114,3506,6
377,976,12101,1426,13
378,978,671,806,1
379,979,12174,3114,6
380,981,5126,3531,11
381,984,9014,2348,4
382,987,13590,3549,1
383,988,10602,-558,5
384,990,1335,5230,5
385,991,-3,4797,1
386,992,5215,3687,1
387,993,-11,5134,15
388,994,-19,5122,15
389,996,7253,1849,4
390,998,10725,1157,2
391,999,736,924,17
392,1001,719,897,16
393,1002,13517,3130,1
394,1003,11951,2525,1
395,1004,12127,3125,13
396,1006,2842,4171,2
397,1007,-12232,3715,8
398,1008,12088,1443,15
399,1009,213,4846,9
400,1010,5142,3536,11
401,1011,2845,4111,7
402,1012,10559,2130,10
403,1013,7235,1863,2
404,1015,-12213,3799,4
405,1017,12289,3439,1
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
2,13
6,14
6,15
2,16
3,17
3,18
3,19
3,20
0,20
14,20
16,20
0,37
0,42
0,48
0,50
0,59
0,73
0,76
0,79
0,130
0,159
0,186
0,200
0,212
0,286
0,290
0,307
0,320
0,325
0,353
0,379
0,395
1,101
1,131
1,146
1,153
1,175
1,209
1,214
1,240
1,336
1,389
1,403
3,26
3,49
3,61
3,83
3,87
3,127
3,138
3,181
3,195
3,219
3,229
3,238
3,250
3,271
3,287
3,304
3,313
3,335
3,358
3,397
3,404
4,33
4,46
4,77
4,93
4,134
4,137
4,141
4,147
4,148
4,154
4,185
4,187
4,207
4,235
4,300
4,312
4,328
4,348
4,371
5,32
5,39
5,41
5,63
5,103
5,108
5,167
5,173
5,192
5,231
5,288
5,301
5,310
5,317
5,343
6,23
6,38
6,54
6,89
6,112
6,197
6,201
6,202
6,217
6,255
6,279
6,295
6,297
6,334
6,359
7,22
7,28
7,60
7,74
7,107
7,111
7,124
7,133
7,196
7,232
7,243
7,246
7,264
8,44
8,47
8,55
8,84
8,132
8,135
8,162
8,172
8,206
8,213
8,242
8,270
8,280
8,289
8,366
8,391
8,392
10,71
10,86
10,188
10,236
10,241
10,251
10,296
10,299
10,315
10,330
10,363
11,31
11,81
11,91
11,113
11,122
11,298
11,329
11,384
12,30
12,64
12,72
12,94
12,119
12,159
12,171
12,183
12,200
12,293
12,321
12,340
12,361
12,365
12,377
12,398
13,27
13,29
13,65
13,123
13,129
13,155
13,190
13,204
13,212
13,222
13,257
13,326
13,354
13,402
14,36
14,43
14,52
14,92
14,96
14,104
14,120
14,151
14,198
14,210
14,230
14,234
14,267
14,345
14,351
14,387
14,388
15,24
15,34
15,102
15,126
15,128
15,158
15,220
15,260
15,261
15,265
15,276
15,277
15,278
15,399
16,25
16,69
16,70
16,227
16,269
16,281
16,303
16,322
16,346
16,362
16,374
17,56
17,75
17,95
17,116
17,125
17,177
17,179
17,223
17,244
17,249
17,252
17,376
17,380
17,400
18,40
18,67
18,97
18,100
18,106
18,115
18,121
18,139
18,169
18,178
18,184
18,302
18,401
19,36
19,117
19,150
19,165
19,174
19,205
19,237
19,266
19,273
19,283
20,21
20,35
20,53
20,57
20,68
20,80
20,90
20,105
20,145
20,152
20,156
20,160
20,166
20,208
20,226
20,272
20,275
20,305
20,308
20,319
20,342
29,27
39,32
41,32
45,43
51,43
52,43
54,23
54,38
55,47
57,21
58,22
62,32
63,32
63,41
64,62
65,27
66,24
68,57
72,30
73,42
74,22
74,58
74,60
76,42
76,48
76,59
78,44
78,55
79,76
80,21
80,57
80,68
82,77
84,44
84,55
84,78
85,75
88,74
89,38
89,54
91,31
93,46
95,75
96,43
96,52
98,67
99,32
99,41
99,63
100,67
102,24
103,39
103,41
104,43
104,58
104,92
104,96
106,97
106,98
107,22
107,58
107,74
108,41
108,63
108,99
108,103
109,76
110,95
111,22
111,58
111,74
111,107
113,31
114,50
115,97
115,106
116,56
116,75
116,85
116,95
118,43
119,30
119,64
120,43
120,52
122,81
123,27
125,116
126,118
128,24
129,27
129,29
129,65
130,37
130,76
130,79
132,44
132,55
132,84
133,22
133,60
133,74
133,111
135,47
135,55
135,84
135,132
136,97
137,46
137,77
137,82
139,67
139,98
140,76
141,46
141,77
141,82
142,42
143,74
144,111
145,21
145,57
145,80
147,33
147,77
147,141
148,33
148,46
148,77
148,82
148,134
148,137
148,141
148,147
149,30
151,43
151,52
151,96
151,104
152,21
152,35
152,68
152,80
152,145
154,46
154,141
154,148
155,27
155,29
155,65
155,123
155,129
156,35
156,80
156,145
156,152
157,36
157,150
158,24
159,42
159,48
159,59
159,76
159,79
159,130
160,21
160,35
160,57
160,68
160,80
160,145
160,152
160,156
161,67
161,100
162,44
162,47
162,55
162,78
162,84
162,132
162,135
163,144
164,55
165,36
166,21
166,57
166,80
166,152
166,160
167,32
167,39
167,41
167,63
167,99
167,103
167,108
168,129
170,44
170,47
170,132
170,135
171,30
171,64
171,72
171,119
172,55
172,84
172,132
172,135
172,162
172,170
173,32
173,39
173,41
173,63
173,99
173,103
173,108
173,167
175,146
176,99
176,108
176,167
177,95
178,97
178,100
178,106
178,121
179,75
179,85
179,95
179,116
179,125
180,139
182,151
183,30
183,64
183,72
183,119
183,171
184,97
184,100
184,106
184,115
185,77
185,82
185,93
185,137
185,147
186,42
186,48
186,59
186,79
186,159
187,46
187,147
187,148
187,185
188,71
189,25
189,171
190,27
190,29
190,65
190,123
190,129
190,155
191,157
192,32
192,39
192,41
192,63
192,99
192,103
192,108
192,167
192,173
193,27
194,47
195,87
197,112
198,43
198,52
198,92
198,96
198,104
198,120
198,151
199,78
200,30
200,62
200,64
200,72
200,119
200,171
200,183
201,23
201,38
201,54
201,89
201,112
202,23
202,38
202,54
202,89
202,112
202,201
203,159
203,186
204,27
204,63
204,65
204,129
204,155
205,36
205,117
205,165
206,44
206,47
206,55
206,132
206,135
206,162
206,170
206,172
206,199
207,33
207,137
207,148
207,185
208,21
208,57
208,68
208,80
208,152
208,156
208,160
208,166
209,175
210,96
210,104
210,151
211,44
211,55
211,84
211,132
211,162
211,206
212,27
212,29
212,65
212,123
212,129
212,155
212,190
212,204
213,44
213,47
213,132
213,162
213,172
213,206
214,146
214,209
215,58
215,74
215,107
216,43
216,52
216,120
216,210
217,23
217,54
217,89
217,112
217,201
217,202
218,154
219,87
219,195
221,58
222,27
222,29
222,123
222,204
223,116
223,125
223,179
224,139
225,55
225,84
225,172
225,211
226,21
226,35
226,57
226,68
226,80
226,145
226,152
226,156
226,160
226,208
227,70
228,130
229,49
229,138
229,219
230,43
230,52
230,96
230,104
230,120
230,151
230,198
231,39
231,41
231,63
231,103
231,108
231,144
231,167
231,173
231,192
232,22
232,28
232,58
232,60
232,74
232,107
232,111
232,133
233,152
234,43
234,52
234,92
234,96
234,104
234,151
234,198
234,230
235,33
235,46
235,77
235,82
235,93
235,137
235,141
235,147
235,148
235,185
235,207
236,71
237,205
238,87
238,195
238,219
239,56
242,55
242,84
242,132
242,135
242,162
242,172
242,206
242,213
243,22
243,28
243,58
243,60
243,74
243,107
243,111
243,133
243,232
244,75
244,110
244,177
244,179
245,205
246,22
246,28
246,58
246,60
246,74
246,107
246,111
246,133
246,232
246,243
247,188
248,42
249,95
249,125
249,179
249,223
249,244
250,238
251,192
252,56
252,95
252,116
252,177
252,179
253,211
254,66
254,90
255,54
255,202
256,118
257,27
257,29
257,123
257,129
257,190
257,212
258,252
259,22
259,74
260,24
260,102
261,24
261,34
261,102
261,158
262,128
262,261
263,21
263,226
264,22
264,28
264,58
264,60
264,74
264,107
264,111
264,133
264,232
264,243
264,246
265,34
265,102
265,158
265,260
265,261
266,36
266,117
266,205
267,57
268,29
269,25
269,69
269,70
270,44
270,47
270,55
270,84
270,132
270,135
270,162
270,172
270,206
270,213
270,242
271,83
271,87
271,195
271,219
272,21
272,35
272,57
272,68
272,80
272,105
272,145
272,152
272,156
272,160
272,166
272,208
272,226
273,36
273,170
274,75
274,125
275,21
275,35
275,57
275,68
275,80
275,145
275,152
275,156
275,160
275,226
275,272
276,261
277,24
277,261
277,265
278,24
278,102
278,128
278,158
278,260
278,261
278,265
278,277
279,23
279,38
279,54
279,89
279,112
279,201
279,202
279,217
280,44
280,47
280,55
280,78
280,84
280,132
280,135
280,162
280,172
280,206
280,211
280,213
280,242
280,270
281,69
281,70
282,272
283,36
283,157
283,165
283,245
283,266
284,72
284,94
284,171
284,183
285,266
286,37
286,42
286,59
286,76
286,130
286,159
287,49
287,87
287,195
287,219
287,238
287,271
288,103
289,44
289,47
289,55
289,84
289,132
289,135
289,145
289,162
289,170
289,172
289,206
289,213
289,242
289,270
289,280
290,48
290,59
290,76
290,79
290,130
290,159
290,186
291,132
291,135
291,211
291,280
291,289
292,249
294,71
295,23
295,38
295,54
295,89
295,112
295,201
295,202
295,217
295,279
296,71
296,188
297,23
297,38
297,54
297,89
297,112
297,201
297,202
297,217
297,279
297,295
298,31
298,81
298,113
298,122
299,188
299,251
300,46
300,77
300,82
300,93
300,137
300,141
300,148
300,187
300,207
300,235
301,32
301,41
301,63
301,103
301,108
301,167
301,173
301,192
301,231
301,288
302,67
302,139
303,25
303,70
303,269
304,49
304,83
304,87
304,219
304,238
304,271
306,159
307,48
307,76
307,79
307,130
307,159
307,203
307,286
307,290
308,21
308,35
308,57
308,68
308,80
308,152
308,156
308,160
308,166
308,208
308,226
308,272
309,129
310,39
310,41
310,63
310,103
310,108
310,167
310,192
310,231
310,301
311,153
312,33
312,46
312,77
312,82
312,93
312,137
312,141
312,148
312,185
312,207
312,235
312,300
313,87
313,195
313,238
313,271
314,79
314,130
314,290
314,307
315,116
316,116
317,32
317,39
317,41
317,63
317,99
317,103
317,167
317,173
317,192
317,231
317,288
317,301
317,310
318,116
318,274
319,21
319,35
319,57
319,68
319,152
319,156
319,160
319,166
319,226
319,272
320,37
321,30
321,64
321,72
321,94
321,119
321,171
321,183
321,200
321,284
322,69
322,70
322,227
322,269
322,303
323,59
324,157
325,37
325,42
325,48
325,59
325,76
325,79
325,130
325,159
325,286
325,290
325,307
326,27
326,29
326,129
326,155
326,168
326,190
326,204
326,222
327,106
327,115
328,33
328,46
328,77
328,82
328,93
328,137
328,141
328,147
328,148
328,185
328,207
328,235
328,300
328,312
329,298
330,71
330,188
330,236
330,296
331,298
332,36
332,165
332,237
332,266
333,58
333,107
333,246
334,23
334,38
334,54
334,89
334,201
334,202
334,217
334,279
334,295
335,49
335,87
335,195
335,219
335,229
335,238
335,271
335,287
336,175
337,63
338,47
339,44
339,47
339,55
339,132
339,211
339,225
339,270
340,30
340,64
340,119
340,171
340,200
340,309
340,321
341,59
341,186
342,21
342,57
342,68
342,80
342,145
342,152
342,156
342,160
342,166
342,208
342,226
342,272
342,275
342,308
342,319
343,32
343,39
343,63
343,99
343,108
343,167
343,173
343,192
343,231
343,301
343,317
344,177
345,43
345,52
345,92
345,96
345,104
345,120
345,151
345,198
345,210
345,230
345,234
346,69
346,227
346,281
347,75
348,33
348,46
348,77
348,137
348,141
348,148
348,207
348,235
348,300
348,312
348,328
349,67
349,302
350,55
351,43
351,52
351,92
351,104
351,128
351,230
351,234
351,345
352,200
352,340
354,129
354,155
354,204
354,268
355,43
355,51
355,120
355,198
355,210
355,216
356,97
356,262
357,345
358,49
358,83
358,87
358,195
358,219
358,229
358,238
358,271
358,287
358,304
358,313
358,335
359,279
360,46
360,185
360,312
361,30
361,64
361,72
361,119
361,171
361,183
361,200
361,284
361,321
361,340
362,69
362,70
362,227
362,269
362,322
363,71
363,188
363,236
363,241
363,296
364,67
365,30
365,72
365,94
365,119
365,171
365,183
365,200
365,321
365,340
365,361
366,44
366,47
366,55
366,84
366,132
366,135
366,162
366,170
366,172
366,206
366,211
366,242
366,270
366,280
366,289
367,37
367,59
368,84
368,170
369,76
370,25
371,33
371,46
371,82
371,137
371,148
371,185
371,187
371,207
371,235
371,300
371,328
371,348
372,71
373,95
373,274
374,69
374,70
374,193
374,227
374,269
374,303
374,322
374,362
375,71
375,188
375,296
376,43
376,116
376,179
376,244
376,252
377,30
377,64
377,72
377,119
377,171
377,183
377,200
377,321
377,340
377,361
377,365
378,242
379,42
379,73
379,286
379,307
379,325
380,56
380,75
380,85
380,95
380,116
380,125
380,179
380,249
380,252
381,188
381,247
381,296
381,363
382,369
383,41
383,103
383,173
383,301
383,317
384,81
384,113
384,122
384,298
385,51
386,373
387,43
387,45
387,51
387,52
387,92
387,96
387,104
387,120
387,151
387,198
387,216
387,230
387,234
387,345
388,43
388,45
388,52
388,92
388,96
388,104
388,120
388,151
388,198
388,210
388,230
388,234
388,345
388,351
389,131
389,153
389,209
390,70
390,317
391,44
391,47
391,55
391,78
391,84
391,132
391,135
391,162
391,172
391,206
391,242
391,270
391,280
391,289
391,366
391,368
392,44
392,47
392,55
392,84
392,132
392,135
392,162
392,172
392,206
392,213
392,242
392,270
392,280
392,289
392,366
393,201
394,72
395,42
395,48
395,59
395,76
395,79
395,130
395,159
395,286
395,290
395,307
395,325
396,67
396,139
397,87
397,181
397,219
397,250
397,313
397,335
397,358
398,30
398,64
398,72
398,94
398,119
398,171
398,183
398,200
398,284
398,321
398,340
398,361
398,365
398,377
399,24
399,34
399,102
399,158
399,260
399,261
399,265
399,278
400,75
400,85
400,95
400,116
400,125
400,179
400,223
400,249
400,252
400,380
401,67
401,97
401,98
401,100
401,139
401,178
402,27
402,29
402,123
402,129
402,204
402,212
402,222
402,326
402,354
403,153
404,138
404,335
404,358
405,395
c
