127,282,2862,4087,19
128,284,12140,3103,15
129,285,5115,3555,23
130,286,13453,4688,1
131,288,2950,2872,2
132,290,675,894,14
133,291,10538,2112,20
134,294,4804,5003,1
135,297,-14,5143,28
136,299,-20,5123,25
137,301,12128,1423,19
138,302,12041,1472,13
139,303,14000,3556,38
140,304,2853,4141,12
141,306,13972,3577,32
142,308,215,4834,29
143,309,10563,2102,26
144,310,7219,1837,21
145,313,14006,3550,39
146,314,103,4829,15
147,320,3118,2993,30
148,323,58,5082,23
149,324,-4304,-2239,18
150,325,10656,-619,20
151,326,9051,2372,34
152,327,-4345,-2240,18
153,328,9044,2366,36
154,332,10119,1533,1
155,335,-4302,-2261,17
156,336,11991,-292,1
157,337,12136,2794,2
158,339,12089,1422,28
159,342,1219,4169,27
160,343,1218,4186,30
161,345,10548,2109,31
162,347,12112,1426,33
163,348,1325,5225,29
164,349,12107,1381,21
165,350,9034,2351,31
166,351,12232,1567,6
167,352,2820,4207,3
168,354,14024,3583,28
169,355,10376,1500,27
170,357,13961,3558,32
171,358,737,886,21
172,359,-12233,3742,24
173,360,7249,1858,21
174,361,7270,1834,24
175,362,3149,2996,35
176,365,-4317,-2294,21
177,366,3607,5217,3
178,367,3116,3009,31
179,368,108,4821,9
180,371,10667,-607,21
181,372,5121,3538,17
182,373,-8,5134,24
183,375,9037,2376,31
184,376,734,889,23
185,377,3776,5616,12
186,378,2050,6458,1
187,379,10572,2145,20
188,380,10382,1503,31
189,381,7264,1892,25
190,382,10403,1508,32
191,383,12151,3032,3
192,384,10660,-535,10
193,386,225,4813,27
194,387,7248,1849,30
195,388,13861,4003,2
196,389,3743,5599,28
197,390,8154,1640,1
198,392,10363,1497,34
199,393,5108,3544,19
200,395,1252,4210,24
201,396,1110,3515,1
202,399,5450,3318,1
203,400,7864,2607,1
204,403,843,4789,3
205,404,-12236,3739,22
206,405,12131,1420,30
207,406,238,4847,25
208,407,995,3850,1
209,408,-12234,3754,22
210,409,2927,4105,13
211,410,14091,3367,5
212,411,-141,5263,7
213,412,3711,5559,27
214,413,9051,2412,30
215,414,12051,1417,14
216,415,7244,1853,28
217,417,3691,5660,14
218,418,1352,4265,2
219,420,13924,4186,1
220,421,2829,3994,3
221,422,8664,2452,5
222,423,10531,2072,22
223,425,12097,1447,20
224,426,5122,3515,21
225,427,10651,-558,21
226,428,-3,4812,10
227,430,716,868,23
228,431,10643,-649,23
229,432,3107,3040,32
230,434,1337,4204,8
231,436,9339,3608,1
232,438,10527,2318,2
233,439,619,597,1
234,440,3114,3027,28
235,441,7206,1815,23
236,443,12148,3121,14
237,444,3114,3007,31
238,446,5129,3529,15
239,447,7900,1326,1
240,448,2894,3125,4
241,449,12211,3085,6
242,450,12156,3164,8
243,451,229,4843,33
244,452,12101,1517,15
245,454,1123,4085,11
246,455,248,4908,34
247,457,-12276,4181,1
248,458,7255,1851,31
249,460,12146,1236,5
250,461,2854,3921,6
251,462,3211,3083,15
252,464,1353,5174,23
253,466,12196,1188,3
254,467,3631,4476,3
255,468,728,908,26
256,470,3755,5545,26
257,471,362,4689,6
258,473,1474,5052,5
259,474,10681,-724,5
260,476,12192,1392,16
261,477,10543,2095,32
262,478,1327,5284,24
263,480,3521,4149,1
264,481,-12216,3924,1
265,482,5275,3530,6
266,484,3100,3006,29
267,486,3732,5563,24
268,487,730,873,27
269,489,12073,3004,1
270,490,10639,-612,18
271,491,3745,5541,28
272,492,3729,5552,22
273,493,-19,5141,25
274,494,5129,3523,18
275,495,-464,5188,4
276,499,5176,3640,10
277,501,185,5702,1
278,503,5038,3510,12
279,504,11351,1931,1
280,505,4101,5155,3
281,506,12113,1434,20
282,507,11829,2708,1
283,509,3587,5131,5
284,511,102,5013,9
285,512,1222,4192,30
286,513,10444,2208,3
287,514,12281,1559,3
288,516,10643,-592,23
289,517,218,4852,32
290,518,10373,1523,33
291,519,13937,3529,35
292,520,1847,6351,1
293,521,233,4809,26
294,522,273,4823,26
295,523,2396,4856,2
296,526,12168,3025,7
297,527,1499,5878,4
298,528,9029,2352,36
299,529,2774,4099,3
300,530,-4326,-2257,19
301,531,178,4684,12
302,533,3118,3013,29
303,535,1017,4172,5
304,536,18,5295,3
305,537,10319,1545,22
306,538,-3,5149,22
307,539,10552,2102,26
308,541,2863,4125,21
309,542,9822,3103,1
310,543,740,1063,4
311,544,4679,3052,3
312,545,5137,3397,6
313,546,10378,1503,34
314,547,9034,2374,34
315,548,3180,5138,1
316,549,12110,1444,33
317,550,2811,6549,1
318,551,4092,1759,1
319,552,-12222,3736,23
320,553,7026,1897,2
321,554,10336,1547,33
322,555,9052,2372,37
323,556,10818,2363,1
324,557,9004,2323,32
325,558,10586,2140,23
326,559,731,895,25
327,560,11140,2272,4
328,561,10654,-589,19
329,562,10575,2079,25
330,565,13944,3510,32
331,566,13926,3503,32
332,567,1267,5277,26
333,568,12158,3133,13
334,569,190,4953,20
335,570,2545,3987,1
336,572,10606,-419,2
337,574,9030,2370,31
338,576,-314,5398,4
339,577,7294,1778,20
340,578,10392,1541,33
341,581,10829,1264,7
342,582,-4337,-2248,21
343,583,1234,4173,30
344,586,7391,1773,9
345,588,-4303,-2245,19
346,589,730,962,24
347,590,3091,3008,36
348,591,3629,4873,3
349,592,4124,5458,4
350,593,10478,1400,11
351,594,2243,5035,2
352,595,10784,-494,5
353,596,434,5067,4
354,597,10377,1498,27
355,598,7404,1590,2
356,599,10520,2123,29
357,600,7348,2050,2
358,601,3167,4108,4
359,602,7246,1848,26
360,603,9034,2361,37
361,604,13950,3556,35
362,605,2855,4086,22
363,606,8876,2790,3
364,607,7251,1887,28
365,608,-4346,-2336,16
366,609,3068,3052,25
367,610,10664,-609,20
368,611,-135,5235,13
369,612,1336,5263,27
370,613,6603,3202,1
371,614,12875,1945,1
372,615,23,5068,26
373,616,12232,2210,1
374,617,12301,1760,1
375,618,13941,3548,34
376,619,-12275,3498,1
377,621,10534,2100,30
378,622,9084,2265,19
379,624,1342,5215,26
380,625,-4319,-2253,20
381,626,2878,2488,5
382,627,5494,3069,1
383,628,123,5454,6
384,629,3762,5564,27
385,630,3469,220,1
386,631,10370,1503,31
387,634,9013,2373,35
388,635,8653,2862,3
389,636,3979,5259,4
390,637,5117,3530,19
391,638,9481,2884,2
392,639,1235,4156,31
393,640,10656,-606,21
394,641,3344,2869,10
395,642,-12230,3761,23
396,643,3131,3132,24
397,644,10992,1987,2
398,645,11646,1828,2
399,646,10362,1498,34
400,647,3689,5595,24
401,648,10378,1516,36
402,649,12214,1408,18
403,650,12305,4183,1
404,651,13648,3667,2
405,652,996,4601,4
406,653,694,5070,5
407,655,12138,3104,13
408,656,2893,4064,21
409,657,1398,5341,19
410,658,10866,-337,4
411,659,840,4442,3
412,660,11277,259,2
413,662,7245,1900,27
414,663,12101,1442,33
415,664,741,924,26
416,666,1310,5239,27
417,667,1358,4886,4
418,668,-12197,3722,24
419,669,10931,1302,2
420,670,-4385,-2370,5
421,671,228,4855,29
422,672,7265,1741,15
423,673,224,4861,32
424,674,2736,4364,5
425,675,520,3293,4
426,676,13944,3549,35
427,677,14213,1495,1
428,678,13631,3526,1
429,679,9043,2360,35
430,680,10380,1493,32
431,682,216,4740,24
432,683,12917,2370,3
433,684,9097,2530,14
434,685,12111,1556,12
435,686,5327,3931,4
436,687,7218,2280,3
437,688,2851,2575,1
438,689,3735,5544,25
439,690,1433,4187,10
440,691,5155,3305,5
441,692,2823,4035,15
442,694,11894,-3677,1
443,695,1205,5305,18
444,696,10378,1491,37
445,697,6113,3835,1
446,698,13971,3564,34
447,699,12119,3117,12
448,700,13948,3528,39
449,701,9011,2372,33
450,702,4014,5481,4
451,703,2977,3196,4
452,704,7286,1800,34
453,705,10439,2231,15
454,706,9052,2376,34
455,707,-6897,60,1
456,708,745,904,24
457,709,10569,2102,29
458,710,1300,5213,37
459,711,-12197,3734,24
460,712,13538,2805,1
461,713,8942,2430,28
462,714,4481,608,1
463,715,2022,3759,2
464,716,3256,3092,8
465,717,11870,3049,2
466,718,8859,2806,8
467,720,9044,2345,35
468,721,1157,4149,25
469,722,2914,2779,5
470,723,12226,1383,16
471,724,3128,3000,31
472,725,718,973,16
473,726,12116,3427,6
474,727,1822,4953,1
475,728,13969,3533,41
476,729,3723,5547,25
477,730,10379,1497,29
478,731,11841,2734,4
479,732,12407,1130,3
480,733,3099,3010,31
481,734,13922,3554,35
482,735,10473,2122,24
483,736,12030,1469,21
484,737,-14,5141,26
485,739,220,4846,24
486,740,1039,1070,3
487,741,607,839,18
488,742,5508,3144,2
489,743,10170,3719,2
490,744,2881,4075,25
491,745,12097,1530,20
492,746,1225,4124,33
493,747,-12239,3690,21
494,748,10225,1534,18
495,749,-4300,-2232,20
496,750,10786,1954,16
497,751,13127,1471,5
498,752,4117,5080,8
499,753,-12191,3811,21
500,755,12178,1408,25
501,757,12012,1551,6
502,758,7252,1840,26
503,759,2858,4098,26
504,760,928,5720,3
505,761,758,4853,5
506,762,178,5405,5
507,763,7262,1839,28
508,764,13892,3498,37
509,766,5127,3517,16
510,767,604,1081,2
511,768,13738,4014,5
512,769,1206,4176,26
513,770,7238,1851,27
514,771,13529,4724,2
515,772,13032,3274,1
516,773,10757,2054,7
517,774,11786,1543,4
518,775,6755,1748,4
519,776,5139,3531,17
520,777,10160,2020,3
521,778,10429,1445,30
522,779,3486,5489,8
523,780,2192,4498,4
524,781,12017,1458,24
525,782,10433,1619,19
526,783,13152,2542,2
527,784,12192,1400,26
528,785,9184,1621,2
529,786,10388,1504,33
530,787,241,4871,32
531,788,713,913,25
532,789,6778,2872,1
533,791,7823,1736,3
534,792,10391,1485,28
535,793,218,4861,34
536,794,9379,2231,6
537,795,247,4825,31
538,796,806,4869,5
539,797,-12232,3724,23
540,799,13954,3547,36
541,800,1208,4165,27
542,801,12115,1440,31
543,802,10449,2059,20
544,803,-12194,3761,23
545,804,12133,3104,20
546,805,3777,3411,3
547,806,-12230,3653,21
548,807,10994,162,4
549,808,1343,5256,31
550,809,687,921,25
551,810,98,1552,1
552,811,9563,3107,5
553,812,-4638,-2651,3
554,813,3166,2998,29
555,814,749,2890,1
556,815,10640,-592,22
557,816,3809,5602,26
558,817,2167,1343,1
559,818,3739,5516,26
560,819,1379,5330,28
561,820,11806,2167,1
562,821,1000,5999,4
563,822,9267,2368,9
564,823,9030,2369,32
565,824,11310,1492,2
566,825,5231,3516,14
567,826,1201,4206,34
568,827,3847,2144,3
569,828,253,4849,31
570,829,12110,1411,27
571,830,13932,3528,37
572,831,13280,2894,4
573,832,13938,3538,35
574,833,3172,2979,28
575,834,10266,1923,10
576,835,10564,-612,17
577,836,741,886,25
578,837,3121,3026,29
579,838,14929,-3200,1
580,839,10364,1511,36
581,840,13951,3546,34
582,841,10551,2087,27
583,842,10331,3758,2
584,843,11055,141,3
585,844,2508,2611,3
586,845,2853,3799,6
587,846,2867,4121,25
588,847,2860,4063,22
589,848,-12104,3902,5
590,849,2904,2903,10
591,850,521,6247,1
592,851,1804,188,3
593,852,13148,2294,3
594,853,5556,4058,4
595,854,725,891,23
596,855,3126,3007,28
597,856,11989,3012,8
598,857,9034,2379,31
599,858,2867,4145,24
600,859,10390,1563,31
601,860,10661,-613,22
602,861,-4389,-2234,20
603,862,-12334,3763,13
604,863,3301,3063,18
605,864,1350,5245,29
606,865,9950,-268,2
607,866,733,892,24
608,867,12165,3208,13
609,868,10387,1402,31
610,869,408,5259,15
611,870,-12121,3667,12
612,871,2863,4110,25
613,872,10907,2231,6
614,873,10660,-554,25
615,874,280,4888,35
616,875,2724,2495,5
617,876,3001,2743,6
618,877,12044,3134,14
619,878,7311,1814,24
620,879,7502,1983,9
621,880,1333,5228,27
622,881,-280,2828,1
623,882,4395,4571,4
624,883,8612,4808,1
625,884,7546,2835,1
626,885,704,5472,2
627,886,-5269,-2,2
628,887,-4291,-2264,19
629,888,12062,1273,17
630,889,9459,3907,4
631,890,50,5154,31
632,891,577,793,12
633,893,-12221,3737,24
634,894,12067,-326,2
635,895,1522,3537,1
636,896,7284,1826,29
637,897,8989,2071,7
638,898,9663,-156,1
639,899,3119,3010,29
640,900,1273,5228,30
641,901,2858,4094,21
642,902,3095,2806,12
643,903,7326,1934,25
644,904,11995,1471,18
645,905,3,5117,35
646,906,1499,5445,11
647,907,10547,2099,36
648,908,4539,1859,4
649,909,61,5014,27
650,910,62,5224,19
651,912,9028,2367,33
652,913,12101,1447,34
653,914,5444,3725,1
654,915,13894,3532,35
655,916,9231,1499,2
656,917,-4332,-2239,20
657,918,10649,-600,22
658,919,229,4821,29
659,920,1160,4132,26
660,921,162,3905,2
661,923,-4366,-2231,22
662,924,10769,2121,10
663,925,11325,1421,2
664,926,2886,3765,12
665,927,285,4531,14
666,928,-12242,3771,23
667,929,730,905,27
668,930,10581,2153,27
669,931,1289,2268,3
670,932,3084,2985,26
671,933,-6,5124,27
672,934,2850,4053,24
673,935,11433,2360,3
674,936,4438,2003,2
675,940,4436,3264,3
676,941,10437,-626,6
677,942,10550,-790,10
678,943,10595,2085,28
679,944,3694,5588,25
680,945,9082,2346,35
681,947,11995,3299,6
682,949,2694,2924,7
683,950,-12224,3828,23
684,951,12119,3101,13
685,952,4950,3462,11
686,953,12407,2914,4
687,954,439,5291,12
688,955,1727,4744,5
689,956,1293,1501,2
690,957,1264,4173,33
691,958,12100,1419,30
692,959,731,898,29
693,960,1982,4275,4
694,961,1149,4193,31
695,962,315,5261,11
696,963,5246,3528,12
697,964,10640,-619,22
698,965,3096,4341,6
699,966,10057,3373,4
700,967,9040,2392,34
701,968,2505,2477,6
702,969,9116,3999,5
703,970,-269,5581,4
704,971,3113,3385,12
705,972,1414,4076,14
706,973,8341,1692,1
707,974,-12260,3747,24
708,975,1432,5254,28
709,976,1444,5133,24
710,977,9070,2321,33
711,978,10557,2101,26
712,979,13934,3539,36
713,980,2851,4849,3
714,981,10540,2083,30
715,982,10406,1625,31
716,983,1305,5235,28
717,984,89,958,5
718,985,718,894,24
719,986,-12219,3749,21
720,987,4297,1542,3
721,989,-169,4872,4
722,990,3732,5547,29
723,991,9109,2610,20
724,992,3118,2993,28
725,993,5058,3411,16
726,994,10621,2168,30
727,995,429,1057,4
728,996,13911,3516,33
729,997,13931,3530,36
730,998,6956,2211,4
731,999,-71,5106,34
732,1000,9054,2355,34
733,1001,14074,3491,35
734,1002,10685,-796,12
735,1003,12213,1331,22
736,1004,10735,3344,3
737,1005,7197,1813,26
738,1006,-13,5128,32
739,1007,10671,2199,20
740,1008,1101,4191,25
741,1009,12018,1668,13
742,1010,2832,4069,25
743,1011,1085,2450,9
744,1012,12884,4981,2
745,1013,11002,-60,4
746,1014,1323,6178,6
747,1015,13844,3455,34
748,1016,2254,6187,1
749,1017,12169,2658,6
750,1018,7225,1884,28
751,1019,-1429,1306,1
752,1020,-11927,3797,6
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
2,13
6,14
6,15
2,16
3,17
3,18
3,19
3,20
14,20
0,34
0,91
0,112
0,122
0,128
0,157
0,236
0,242
0,296
0,333
0,407
0,447
0,452
0,473
0,489
0,496
0,545
0,597
0,608
0,618
0,684
0,687
1,30
1,48
1,56
1,68
1,72
1,144
1,173
1,174
1,189
1,194
1,216
1,235
1,248
1,339
1,357
1,359
1,364
1,397
1,413
1,422
1,452
1,467
1,491
1,502
1,507
1,513
1,533
1,619
1,636
1,643
1,737
1,750
3,32
3,60
3,69
3,117
3,125
3,172
3,205
3,209
3,319
3,395
3,418
3,459
3,493
3,499
3,539
3,544
3,547
3,603
3,633
3,666
3,683
3,707
3,719
4,22
4,62
4,66
4,83
4,85
4,96
4,149
4,152
4,155
4,176
4,300
4,342
4,345
4,365
4,380
4,495
4,602
4,628
4,656
4,661
5,35
5,77
5,90
5,150
5,180
5,225
5,228
5,259
5,270
5,288
5,328
5,344
5,367
5,393
5,410
5,412
5,556
5,576
5,600
5,601
5,614
5,657
5,697
6,24
6,33
6,43
6,47
6,67
6,114
6,118
6,139
6,141
6,145
6,168
6,170
6,226
6,291
6,330
6,331
6,361
6,375
6,426
6,446
6,448
6,475
6,481
6,508
6,540
6,571
6,573
6,581
6,654
6,712
6,728
6,729
6,733
6,747
7,27
7,44
7,61
7,81
7,87
7,104
7,105
7,196
7,213
7,217
7,256
7,267
7,271
7,272
7,349
7,384
7,400
7,438
7,476
7,522
7,557
7,559
7,607
7,679
7,722
7,741
8,21
8,45
8,59
8,70
8,132
8,171
8,184
8,227
8,255
8,268
8,326
8,346
8,415
8,456
8,472
8,487
8,531
8,550
8,577
8,595
8,607
8,667
8,689
8,692
8,718
10,75
10,76
10,84
10,86
10,120
10,121
10,151
10,153
10,165
10,183
10,214
10,221
10,298
10,314
10,322
10,324
10,337
10,360
10,378
10,387
10,429
10,436
10,449
10,454
10,461
10,467
10,518
10,564
10,598
10,651
10,680
10,700
10,710
10,723
10,732
11,23
11,38
11,54
11,58
11,63
11,80
11,102
11,107
11,123
11,163
11,186
11,200
11,246
11,252
11,262
11,309
11,332
11,369
11,379
11,409
11,416
11,458
11,549
11,560
11,605
11,615
11,621
11,640
11,646
11,652
11,670
11,708
11,709
11,716
11,738
11,749
12,99
12,137
12,138
12,158
12,162
12,166
12,206
12,215
12,223
12,244
12,249
12,281
12,314
12,316
12,414
12,470
12,479
12,483
12,491
12,500
12,524
12,527
12,542
12,570
12,644
12,652
12,691
12,735
12,741
13,110
13,111
13,133
13,143
13,161
13,222
13,261
13,279
13,307
13,325
13,329
13,356
13,377
13,457
13,482
13,496
13,516
13,543
13,582
13,647
13,668
13,678
13,711
13,714
13,717
13,726
14,26
14,39
14,49
14,98
14,106
14,113
14,135
14,136
14,148
14,182
14,273
14,284
14,290
14,301
14,304
14,306
14,368
14,372
14,484
14,537
14,610
14,631
14,645
14,649
14,650
14,671
14,731
14,738
15,29
15,31
15,41
15,71
15,93
15,142
15,193
15,207
15,243
15,246
15,289
15,293
15,294
15,334
15,421
15,423
15,431
15,484
15,485
15,530
15,535
15,537
15,538
15,569
15,615
15,631
15,649
15,658
15,665
15,693
15,731
16,40
16,78
16,108
16,126
16,169
16,188
16,190
16,198
16,290
16,305
16,313
16,321
16,340
16,350
16,354
16,386
16,399
16,401
16,430
16,444
16,477
16,494
16,521
16,529
16,534
16,563
16,580
16,582
16,600
16,609
16,715
16,729
17,42
17,96
17,100
17,129
17,181
17,199
17,224
17,238
17,274
17,312
17,390
17,488
17,509
17,519
17,587
17,685
17,720
17,725
18,51
18,52
18,88
18,97
18,127
18,140
18,210
18,265
18,299
18,302
18,308
18,362
18,408
18,424
18,441
18,490
18,503
18,586
18,587
18,588
18,599
18,612
18,641
18,672
18,690
18,742
18,743
19,25
19,28
19,50
19,54
19,57
19,73
19,89
19,94
19,103
19,129
19,159
19,160
19,200
19,230
19,285
19,303
19,343
19,358
19,389
19,392
19,439
19,468
19,492
19,512
19,523
19,541
19,567
19,659
19,690
19,694
19,705
19,709
19,731
19,740
20,79
20,92
20,115
20,119
20,147
20,175
20,178
20,229
20,234
20,237
20,251
20,266
20,276
20,299
20,302
20,347
20,366
20,394
20,396
20,471
20,480
20,523
20,554
20,557
20,574
20,578
20,590
20,596
20,630
20,639
20,642
20,670
20,701
20,704
20,724
31,29
33,24
36,34
37,25
37,28
44,27
45,21
46,24
47,24
49,39
50,25
50,28
50,37
53,33
55,35
56,48
57,25
57,28
57,50
58,38
58,54
59,21
60,32
61,44
63,54
63,58
64,37
65,54
66,22
67,24
67,33
67,47
69,32
69,60
71,29
71,31
72,48
72,56
73,25
73,50
73,57
74,53
77,35
80,38
80,58
80,63
81,27
81,44
82,25
82,57
83,22
83,66
85,22
85,62
85,83
87,27
87,61
88,52
89,25
89,28
89,37
89,50
89,57
89,73
90,35
91,34
93,29
93,31
93,54
93,71
94,31
94,54
94,63
95,38
96,42
97,51
97,88
98,39
100,42
100,96
101,56
102,38
102,54
102,58
102,80
103,25
103,28
103,37
103,50
103,57
103,73
103,89
104,27
104,44
104,81
104,87
105,27
105,44
105,81
105,104
106,39
106,49
106,98
107,54
107,58
107,63
107,80
107,94
107,102
109,104
110,74
113,26
113,39
113,49
113,73
113,106
114,24
114,33
114,67
115,79
115,92
116,71
117,32
117,60
117,69
118,24
118,33
118,47
118,67
118,114
119,79
119,92
119,115
120,75
120,84
121,76
122,34
122,91
124,27
124,87
124,104
124,105
125,69
127,51
127,52
127,88
127,97
128,34
128,91
128,122
129,42
129,96
129,100
130,34
131,115
132,59
134,49
135,26
135,39
135,49
135,98
135,106
135,113
136,26
136,39
136,49
136,93
136,98
136,106
136,113
136,135
139,24
139,33
139,46
139,118
140,51
140,97
141,24
141,33
141,67
141,114
141,118
141,139
142,29
142,31
142,71
142,93
143,110
144,30
144,48
144,56
145,24
145,33
145,43
145,67
145,114
145,118
145,139
145,141
146,93
146,106
146,142
147,79
147,92
147,115
147,119
148,39
148,49
148,98
148,106
148,135
148,136
148,142
149,62
149,66
149,83
149,85
150,35
150,55
150,90
151,75
151,76
151,84
151,120
151,121
152,66
152,83
152,85
152,149
153,75
153,84
153,120
153,121
153,151
154,143
155,22
155,62
155,66
155,83
155,85
155,149
156,67
158,99
158,137
159,25
159,28
159,37
159,50
159,57
159,73
159,89
159,103
160,25
160,28
160,37
160,50
160,57
160,73
160,80
160,89
160,103
161,110
161,133
161,143
162,99
162,137
162,158
163,38
163,54
163,58
163,63
163,71
163,80
163,94
163,102
164,99
164,158
164,161
164,162
165,75
165,76
165,84
165,120
165,121
165,151
165,153
166,162
167,52
168,33
168,67
168,118
168,139
168,141
168,145
169,100
169,126
170,24
170,33
170,43
170,67
170,114
170,118
170,139
170,141
170,145
171,21
171,45
172,32
172,60
172,69
172,117
172,125
173,48
173,56
173,72
174,48
174,56
175,79
175,92
175,115
175,119
175,147
176,22
176,62
176,66
176,83
176,85
176,149
176,152
176,155
177,27
177,88
178,79
178,92
178,115
178,119
178,129
178,147
178,175
179,63
179,102
179,136
179,146
180,35
180,55
180,90
180,150
181,42
181,96
181,100
181,129
182,26
182,39
182,49
182,98
182,106
182,113
182,135
182,136
182,148
183,75
183,84
183,120
183,121
183,151
183,153
183,165
184,21
184,45
184,59
184,171
185,27
185,87
185,104
185,124
187,74
187,110
187,133
188,40
188,126
188,169
189,30
189,48
189,56
189,72
189,174
190,40
190,126
190,169
190,188
191,112
192,90
192,180
193,29
193,31
193,71
193,93
193,142
193,146
194,48
194,56
194,72
194,144
194,173
194,174
194,189
195,67
196,27
196,44
196,87
196,104
196,124
196,185
197,145
198,40
198,126
198,161
198,169
198,188
198,190
199,42
199,96
199,100
199,129
199,181
200,25
200,50
200,57
200,73
200,89
200,103
200,159
200,160
201,71
202,199
203,56
204,98
205,32
205,60
205,69
205,117
205,172
206,99
206,137
206,138
206,158
206,162
206,164
207,29
207,31
207,71
207,93
207,142
207,193
208,103
209,32
209,60
209,69
209,117
209,172
209,205
210,52
210,88
210,105
210,127
211,118
211,139
211,145
211,168
212,93
212,98
212,102
213,27
213,44
213,61
213,81
213,87
213,104
213,105
213,124
213,196
214,75
214,84
214,120
214,121
214,139
214,151
214,153
214,183
215,158
215,162
215,206
216,48
216,56
216,72
216,144
216,173
216,174
216,189
216,194
217,61
217,81
217,87
217,124
217,196
217,213
218,28
219,67
220,88
220,105
221,174
221,194
222,110
222,111
222,143
222,161
223,99
223,158
223,162
223,206
224,42
224,96
224,100
224,103
224,129
224,181
224,199
225,35
225,90
225,180
225,192
226,26
226,142
226,146
226,179
227,21
227,59
227,171
227,184
228,35
228,55
228,90
228,150
228,180
228,225
229,79
229,92
229,106
229,115
229,119
229,147
229,175
229,178
230,73
230,82
230,103
230,200
231,153
232,157
232,161
233,227
234,79
234,92
234,115
234,119
234,147
234,175
234,178
234,229
235,48
235,56
235,72
235,144
235,173
235,189
235,194
235,216
236,34
236,91
236,122
236,128
237,79
237,92
237,115
237,119
237,147
237,175
237,178
237,229
237,234
238,42
238,96
238,100
238,129
238,181
238,199
238,224
239,168
240,131
240,229
241,34
241,91
241,139
242,91
242,236
243,29
243,31
243,64
243,71
243,93
243,106
243,142
243,146
243,179
243,193
243,207
244,158
244,223
245,28
245,50
245,89
245,123
245,160
245,200
246,29
246,31
246,71
246,93
246,98
246,113
246,146
246,193
246,207
246,243
247,32
248,48
248,56
248,72
248,144
248,173
248,174
248,189
248,194
248,216
248,235
249,162
249,164
250,79
250,88
251,79
251,100
251,175
251,178
252,54
252,58
252,63
252,80
